word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x628A,2,4454,651.6,6.8,4454,553,1362,Cytoskeleton,3.16,2.7931024021509073e-08,29,3,Cytoskeleton(3.16x); Chromatin(3.0x); DNA repair(1.98x)
0xE42C,2,146,21.5,6.8,146,23,58,Unclassified,0,1.0,0,0,
0x79E7,2,863,126.3,6.8,863,106,298,RNA processing,4.47,4.6531007937996505e-07,16,4,RNA processing(4.47x); Chromatin(2.92x); Cell cycle(2.72x); Nuc acid bind(2.09x)
0xD5A9,2,1360,199.7,6.8,1360,246,542,Ion channel,1.87,0.0006655404340708109,30,3,Ion channel(1.87x); Transport(1.75x); Kinase(1.57x)
0x756A,2,327,47.8,6.8,327,36,105,Ion channel,2.98,0.007740812383810972,7,1,Ion channel(2.98x)
0x68A1,2,543,79.4,6.8,543,68,219,Cytoskeleton,5.32,0.0008907496571647634,6,3,Cytoskeleton(5.32x); Chromatin(4.14x); DNA repair(3.38x)
0x7425,2,628,92.2,6.8,628,69,191,Chromatin,4.08,0.00014958974467126245,10,2,Chromatin(4.08x); DNA repair(2.92x)
0x20BD,2,942,138.5,6.8,942,199,414,Transcription,3.37,1.171971538643692e-50,138,1,Transcription(3.37x)
0x082F,2,104,15.3,6.8,104,16,38,Chromatin,10.55,1.1484072174626255e-05,6,2,Chromatin(10.55x); Transcription(2.43x)
0xA698,2,264,38.6,6.8,264,39,94,Cell adhesion,3.5,0.006656939418708663,6,1,Cell adhesion(3.5x)
0xF7D0,2,247,36.5,6.8,247,50,86,Cell adhesion,4.09,0.0002857413414494815,9,2,Cell adhesion(4.09x); Kinase(2.67x)
0xC7D8,2,96,14.2,6.8,96,11,27,Unclassified,0,1.0,0,0,
0xA42E,2,91,13.4,6.8,91,21,35,Transcription,2.31,0.005043759812398364,10,1,Transcription(2.31x)
0x5E79,2,801,120.1,6.7,801,81,230,Unclassified,0,1.0,0,0,
0x5A2E,2,663,99.2,6.7,663,56,191,Unclassified,0,1.0,0,0,
0x1451,2,265,39.4,6.7,265,45,101,Unclassified,0,1.0,0,0,
0xF7D9,2,164,24.6,6.7,164,27,66,Kinase,3.95,0.0005904357222536934,8,1,Kinase(3.95x)
0x75D9,2,658,98.2,6.7,658,83,258,Transcription,1.58,0.007163893247722013,27,1,Transcription(1.58x)
0x6DB7,2,1098,163.2,6.7,1098,125,372,Chromatin,2.92,0.0004906648875101259,13,2,Chromatin(2.92x); Kinase(2.13x)
0x3421,2,98,14.6,6.7,98,15,32,Unclassified,0,1.0,0,0,
0x9D54,2,191,28.3,6.7,191,56,101,Transcription,3.64,2.8983003630329633e-18,42,1,Transcription(3.64x)
0x508D,2,356,53.4,6.7,356,50,130,Unclassified,0,1.0,0,0,
0x08D1,2,107,16.0,6.7,107,13,34,Ion channel,4.71,0.007998790472791728,4,1,Ion channel(4.71x)
0x0BDA,2,97,14.5,6.7,97,11,26,Unclassified,0,1.0,0,0,
0x6081,2,168,25.1,6.7,168,27,65,Unclassified,0,1.0,0,0,
0xA623,2,112,16.8,6.7,112,15,50,Unclassified,0,1.0,0,0,
0x856B,2,137,20.5,6.7,137,11,44,Unclassified,0,1.0,0,0,
0x04DC,2,71,10.6,6.7,71,12,34,Unclassified,0,1.0,0,0,
0x18A2,2,1241,187.5,6.6,1241,186,505,Chromatin,2.27,0.0026050204357382437,15,1,Chromatin(2.27x)
0x372C,2,199,30.1,6.6,199,26,49,Transcription,2.61,0.00018378663548955173,14,1,Transcription(2.61x)
0x74D8,2,762,115.8,6.6,762,96,230,Cell adhesion,2.6,0.0031940792705350807,11,1,Cell adhesion(2.6x)
0x0628,2,328,49.6,6.6,328,44,115,Unclassified,0,1.0,0,0,
0x10B1,2,84,12.8,6.6,84,10,41,Unclassified,0,1.0,0,0,
0x87D5,2,176,26.6,6.6,176,22,60,Unclassified,0,1.0,0,0,
0xDCA9,2,523,78.9,6.6,523,109,209,Transcription,1.6,0.00156813150258318,36,1,Transcription(1.6x)
0xC8D5,2,258,39.2,6.6,258,35,109,Unclassified,0,1.0,0,0,
0x60A1,2,314,47.9,6.6,314,38,124,Unclassified,0,1.0,0,0,
0x856C,2,304,46.1,6.6,304,41,126,Nuc acid bind,2.7,0.001673490865048562,11,1,Nuc acid bind(2.7x)
0x828B,2,237,36.0,6.6,237,35,99,Unclassified,0,1.0,0,0,
0x7429,2,158,24.1,6.6,158,18,49,Cytoskeleton,16.75,8.50722331936979e-06,5,1,Cytoskeleton(16.75x)
0x0BD5,2,293,44.4,6.6,293,68,124,Transcription,3.07,2.3674145706958337e-14,43,1,Transcription(3.07x)
0x9421,2,125,18.9,6.6,125,18,40,Kinase,3.71,0.008788173826235222,5,1,Kinase(3.71x)
0xB410,2,52,7.9,6.6,52,20,26,Unclassified,0,1.0,0,0,
0xE42B,2,76,11.5,6.6,76,16,33,Unclassified,0,1.0,0,0,
0x881C,2,79,12.1,6.6,79,11,35,Unclassified,0,1.0,0,0,
0x75D6,2,189,28.7,6.6,189,35,82,Unclassified,0,1.0,0,0,
0xB721,2,64,9.9,6.5,64,14,30,Unclassified,0,1.0,0,0,
0x8209,2,271,41.4,6.5,271,34,97,Unclassified,0,1.0,0,0,
0x7DB7,2,1268,194.5,6.5,1268,143,371,Cytoskeleton,4.22,0.00012943957061999214,10,2,Cytoskeleton(4.22x); Chromatin(3.15x)
0x9CB9,2,201,31.0,6.5,201,44,107,Chromatin,3.84,0.004368436428007734,6,1,Chromatin(3.84x)
0xB4D9,2,85,13.0,6.5,85,15,31,Unclassified,0,1.0,0,0,
0x1581,2,430,66.2,6.5,430,70,174,Unclassified,0,1.0,0,0,
0x74D5,2,839,129.4,6.5,839,116,285,Unclassified,0,1.0,0,0,
0x1F41,2,344,52.5,6.5,344,61,136,Unclassified,0,1.0,0,0,
0x4D64,2,262,40.5,6.5,262,40,107,Transcription,2.55,7.794269230326056e-06,21,1,Transcription(2.55x)
0xB629,2,146,22.3,6.5,146,24,50,Unclassified,0,1.0,0,0,
0xB621,2,190,29.1,6.5,190,29,76,Cell adhesion,3.92,0.007980136935445957,5,1,Cell adhesion(3.92x)
0xA5DA,2,351,54.3,6.5,351,56,126,Kinase,2.38,0.008007506492194234,10,1,Kinase(2.38x)
0x89D1,2,135,20.6,6.5,135,25,56,Unclassified,0,1.0,0,0,
0x0A11,2,63,9.8,6.5,63,17,33,Unclassified,0,1.0,0,0,
0x769C,2,243,37.3,6.5,243,43,93,Cytoskeleton,5.61,0.0054437171486752004,4,2,Cytoskeleton(5.61x); Transcription(1.92x)
0xE5DC,2,201,31.1,6.5,201,27,73,Unclassified,0,1.0,0,0,
0x3690,2,235,36.2,6.5,235,37,91,Unclassified,0,1.0,0,0,
0x042C,2,78,12.0,6.5,78,10,25,Unclassified,0,1.0,0,0,
0xBD54,2,92,14.1,6.5,92,23,55,Transcription,4.01,3.210914830997616e-10,19,1,Transcription(4.01x)
0x8B2C,2,178,27.4,6.5,178,21,66,Chromatin,6.7,0.000702807876893481,5,1,Chromatin(6.7x)
0xF629,2,114,17.7,6.5,114,19,40,Kinase,5.62,3.445900184564094e-05,8,1,Kinase(5.62x)
0x7613,2,155,23.7,6.5,155,13,47,Unclassified,0,1.0,0,0,
0xDE79,2,1686,262.4,6.4,1686,220,543,Cytoskeleton,3.56,7.346811380965526e-05,13,5,Cytoskeleton(3.56x); Chromatin(2.81x); RNA processing(2.16x); Nuc acid bind(2.06x); Kinase(1.7x)
0x3627,2,332,52.0,6.4,332,40,104,Unclassified,0,1.0,0,0,
0x7420,2,613,96.0,6.4,613,84,197,Chromatin,4.69,1.3333558487530565e-06,14,1,Chromatin(4.69x)
0x5963,2,368,57.8,6.4,368,53,149,Unclassified,0,1.0,0,0,
0x6E42,2,534,82.9,6.4,534,47,138,Unclassified,0,1.0,0,0,
0xE650,2,156,24.5,6.4,156,25,68,Phosphatase,10.7,0.00047610671284016516,4,1,Phosphatase(10.7x)
0x4114,2,356,56.0,6.4,356,49,122,Unclassified,0,1.0,0,0,
0x7697,2,916,142.2,6.4,916,136,280,Cytoskeleton,3.1,0.007438081932323475,7,3,Cytoskeleton(3.1x); Chromatin(2.9x); Cell adhesion(2.51x)
0xD5B9,2,1972,309.0,6.4,1972,291,736,Cell adhesion,2.11,0.00019844075742403745,27,2,Cell adhesion(2.11x); Kinase(1.6x)
0x5A2A,2,418,65.3,6.4,418,39,123,Structural,5.32,0.006489644673689923,4,1,Structural(5.32x)
0x0A2A,2,104,16.2,6.4,104,23,52,Methylation,7.28,0.007704808638859671,3,1,Methylation(7.28x)
0x77DC,2,417,64.8,6.4,417,73,158,Cytoskeleton,4.13,0.007163497943777282,5,3,Cytoskeleton(4.13x); Chromatin(3.47x); Transcription(2.19x)
0x34DB,2,166,25.9,6.4,166,25,60,Unclassified,0,1.0,0,0,
0xD0A9,2,577,89.5,6.4,577,93,198,Cell adhesion,2.69,0.002483860070526896,11,1,Cell adhesion(2.69x)
0x8B95,2,545,85.0,6.4,545,62,197,Unclassified,0,1.0,0,0,
0x742B,2,196,30.8,6.4,196,24,60,Unclassified,0,1.0,0,0,
0x762A,2,291,45.4,6.4,291,31,93,Chromatin,7.26,9.113638559151691e-06,8,1,Chromatin(7.26x)
0xA984,2,92,14.3,6.4,92,11,20,Unclassified,0,1.0,0,0,
0xA72C,2,108,16.9,6.4,108,19,34,Chromatin,5.92,0.003988469497452837,4,2,Chromatin(5.92x); Transcription(3.07x)
0x74DF,2,483,75.2,6.4,483,59,149,Chromatin,3.34,0.00471468985914011,7,2,Chromatin(3.34x); Transcription(2.72x)
0x5A10,2,429,67.2,6.4,429,49,131,Cytoskeleton,8.62,1.4573014242868392e-05,7,1,Cytoskeleton(8.62x)
0x908D,2,254,39.8,6.4,254,63,133,Unclassified,0,1.0,0,0,
0x3725,2,307,47.8,6.4,307,27,80,Unclassified,0,1.0,0,0,
0xF650,2,183,28.7,6.4,183,25,67,Transcription,2.33,0.0019848854653109205,12,1,Transcription(2.33x)
0x0697,2,124,19.4,6.4,124,27,42,Unclassified,0,1.0,0,0,
0x37D8,2,378,60.0,6.3,378,52,117,Cytoskeleton,6.96,0.00020612279196219568,6,1,Cytoskeleton(6.96x)
0xB9E6,2,356,56.7,6.3,356,42,101,Cytoskeleton,5.74,0.005000916495506975,4,2,Cytoskeleton(5.74x); Kinase(4.13x)
0xD082,2,1070,169.1,6.3,1070,175,430,Chromatin,3.54,2.4180468182375044e-07,22,4,Chromatin(3.54x); RNA processing(2.2x); DNA repair(2.14x); Nuc acid bind(2.13x)
0x20A9,2,725,114.8,6.3,725,99,242,Chromatin,4.26,1.958048848537665e-06,15,1,Chromatin(4.26x)
0x2E62,2,2608,412.6,6.3,2608,227,616,Cytoskeleton,3.19,0.00039136779010470795,12,2,Cytoskeleton(3.19x); Chromatin(2.23x)
0x8A2C,2,564,89.7,6.3,564,82,208,Cytoskeleton,4.41,0.0023557677727876316,6,3,Cytoskeleton(4.41x); DNA repair(2.8x); Chromatin(2.74x)
0x856F,2,123,19.5,6.3,123,13,43,Cell adhesion,6.99,0.001924368859962311,4,1,Cell adhesion(6.99x)
0x608D,2,270,43.0,6.3,270,47,132,Unclassified,0,1.0,0,0,
0x4D34,2,1232,195.3,6.3,1232,133,313,Cell adhesion,4.1,2.929227577175769e-09,24,2,Cell adhesion(4.1x); Phosphatase(3.52x)
0x769E,2,220,34.7,6.3,220,25,62,Nuc acid bind,3.23,0.0021169649638196784,8,1,Nuc acid bind(3.23x)
0x54D1,2,66,10.5,6.3,66,12,25,Unclassified,0,1.0,0,0,
0xE56A,2,74,11.7,6.3,74,14,36,RNA processing,10.59,6.612627544232562e-05,5,1,RNA processing(10.59x)
0xB4D5,2,266,42.5,6.3,266,51,115,Structural,6.11,0.0004149689445905926,6,4,Structural(6.11x); Cytoskeleton(5.91x); Transport(3.16x); Cell adhesion(3.12x)
0x5CA9,2,209,33.4,6.3,209,31,66,Cell adhesion,5.87,4.253040853203604e-05,8,1,Cell adhesion(5.87x)
0xA725,2,170,26.9,6.3,170,28,64,Unclassified,0,1.0,0,0,
0x9C9D,2,287,45.4,6.3,287,46,109,Unclassified,0,1.0,0,0,
0x8657,2,286,45.7,6.3,286,27,93,Unclassified,0,1.0,0,0,
0xF5D3,2,164,26.2,6.3,164,25,70,Transcription,2.72,0.00010457754856039336,14,1,Transcription(2.72x)
0xF4DC,2,91,14.5,6.3,91,10,32,Unclassified,0,1.0,0,0,
0x2B62,2,2512,403.1,6.2,2512,227,674,Cytoskeleton,5.31,9.76521317556327e-10,20,4,Cytoskeleton(5.31x); Structural(3.2x); Chromatin(2.35x); Nuc acid bind(1.51x)
0x5820,2,1337,217.0,6.2,1337,186,467,Cytoskeleton,3.89,6.030351161990793e-05,12,5,Cytoskeleton(3.89x); Methylation(2.7x); Structural(2.51x); Chromatin(2.12x); Kinase(1.72x)
0x79E5,2,1163,186.1,6.2,1163,159,390,RNA processing,2.8,0.00030566378407091536,15,2,RNA processing(2.8x); Nuc acid bind(1.65x)
0xE5D7,2,468,76.1,6.2,468,68,172,Unclassified,0,1.0,0,0,
0xCB2A,2,63,10.2,6.2,63,15,25,Transcription,2.59,0.005098754495182751,8,1,Transcription(2.59x)
0x6B6D,2,742,118.8,6.2,742,117,268,Unclassified,0,1.0,0,0,
0xA691,2,140,22.5,6.2,140,27,52,Ion channel,3.4,0.0068631158872101035,6,1,Ion channel(3.4x)
0x3628,2,1227,199.1,6.2,1227,153,378,Chromatin,2.39,0.0031430647031677667,13,2,Chromatin(2.39x); Nuc acid bind(1.71x)
0x6E79,2,548,88.6,6.2,548,76,201,Cytoskeleton,5.56,0.0002547904386031282,7,1,Cytoskeleton(5.56x)
0x74D7,2,769,124.8,6.2,769,94,250,Chromatin,3.29,0.00048438177766709997,11,3,Chromatin(3.29x); Transcription(2.01x); Kinase(1.99x)
0x2CAD,2,602,96.5,6.2,602,89,214,Chromatin,3.79,6.856024341538753e-05,12,3,Chromatin(3.79x); DNA repair(3.55x); Transcription(1.69x)
0x356A,2,105,17.0,6.2,105,21,51,Signaling,2.41,0.003695933020255277,10,1,Signaling(2.41x)
0x6CB1,2,69,11.1,6.2,69,12,32,Apoptosis,8.44,0.004638661329870819,3,2,Apoptosis(8.44x); Kinase(4.45x)
0x37D9,2,128,20.5,6.2,128,27,59,Unclassified,0,1.0,0,0,
0x4208,2,932,149.4,6.2,932,161,366,Chromatin,3.84,5.379703262699283e-08,22,3,Chromatin(3.84x); Methylation(3.12x); Nuc acid bind(2.07x)
0x8621,2,169,27.5,6.2,169,20,51,Ion channel,3.83,0.00795173501808048,5,1,Ion channel(3.83x)
0xE799,2,64,10.4,6.2,64,12,31,Nuc acid bind,5.04,0.0005126088234918899,6,1,Nuc acid bind(5.04x)
0x1C46,2,147,23.8,6.2,147,30,73,Transcription,4.69,2.6070074984041586e-19,29,1,Transcription(4.69x)
0x7411,2,86,14.0,6.2,86,19,40,Unclassified,0,1.0,0,0,
0x8425,2,151,24.7,6.1,151,38,67,Unclassified,0,1.0,0,0,
0x89D8,2,510,83.2,6.1,510,76,215,Unclassified,0,1.0,0,0,
0x10A1,2,285,46.5,6.1,285,72,140,Cell adhesion,3.16,0.001138539483561848,10,1,Cell adhesion(3.16x)
0x20B9,2,1083,177.7,6.1,1083,171,391,Chromatin,3.62,1.6018675613483856e-07,22,5,Chromatin(3.62x); Cytoskeleton(2.82x); DNA repair(2.69x); RNA processing(2.43x); Nuc acid bind(2.0x)
0xF560,2,242,40.0,6.1,242,36,88,Unclassified,0,1.0,0,0,
0x8827,2,203,33.3,6.1,203,25,77,Cytoskeleton,9.65,0.0007032918982012343,4,3,Cytoskeleton(9.65x); Chromatin(5.62x); Transcription(2.33x)
0xD09D,2,1244,202.7,6.1,1244,185,427,Cytoskeleton,3.26,0.0010090129653941649,10,2,Cytoskeleton(3.26x); Cell cycle(2.33x)
0xF727,2,185,30.2,6.1,185,26,52,Unclassified,0,1.0,0,0,
0xB653,2,108,17.7,6.1,108,23,48,Unclassified,0,1.0,0,0,
0xA69C,2,84,13.9,6.1,84,26,49,Transcription,2.43,0.0007973603959436036,13,1,Transcription(2.43x)
0x7698,2,635,104.1,6.1,635,103,244,Cell adhesion,3.09,0.0001578619082872253,14,2,Cell adhesion(3.09x); Transcription(1.56x)
0xCBDC,2,137,22.5,6.1,137,23,39,Unclassified,0,1.0,0,0,
0xDCAD,2,673,111.0,6.1,673,121,266,Chromatin,2.56,0.0038224672165720736,11,2,Chromatin(2.56x); Transcription(1.77x)
0xCB27,2,130,21.4,6.1,130,15,38,Unclassified,0,1.0,0,0,
0x0829,2,82,13.5,6.1,82,13,39,Unclassified,0,1.0,0,0,
0x6C8D,2,222,36.2,6.1,222,36,86,Methylation,6.2,0.003759486524107041,4,1,Methylation(6.2x)
0xCA50,2,107,17.6,6.1,107,11,39,Unclassified,0,1.0,0,0,
0xA4DA,2,98,16.0,6.1,98,16,34,Cell adhesion,5.68,0.004410320388517912,4,1,Cell adhesion(5.68x)
0x2442,2,236,38.8,6.1,236,35,72,Unclassified,0,1.0,0,0,
0x5C46,2,185,30.5,6.1,185,41,85,Transcription,4.62,6.9204673446296035e-25,39,1,Transcription(4.62x)
0x741C,2,108,17.6,6.1,108,16,40,Transcription,2.43,0.00837540827888861,8,1,Transcription(2.43x)
0x2596,2,3743,624.5,6.0,3743,486,1302,Cytoskeleton,2.36,0.00043674195258741686,19,4,Cytoskeleton(2.36x); Chromatin(1.91x); Cell cycle(1.78x); Kinase(1.59x)
0xD8A1,2,1312,218.4,6.0,1312,223,526,DNA repair,2.71,3.238085862261567e-05,21,3,DNA repair(2.71x); Cytoskeleton(2.7x); Kinase(1.85x)
0xD8A2,2,3123,517.2,6.0,3123,441,1115,Cell cycle,2.28,3.7784282140690696e-05,28,2,Cell cycle(2.28x); Cytoskeleton(2.19x)
0x9A42,2,898,149.1,6.0,898,188,399,Transcription,3.8,1.5573827883119616e-65,147,1,Transcription(3.8x)
0x6186,2,1832,305.0,6.0,1832,241,561,Chromatin,2.8,4.905953007414239e-06,24,3,Chromatin(2.8x); Cell adhesion(2.17x); Nuc acid bind(2.01x)
0x85D8,2,690,115.6,6.0,690,106,262,Chromatin,3.71,2.183410725878308e-05,14,3,Chromatin(3.71x); DNA repair(2.71x); Cell adhesion(2.36x)
0x72C9,2,622,103.9,6.0,622,99,219,Chromatin,2.84,0.002670597919799649,10,2,Chromatin(2.84x); Transcription(2.4x)
0x8A50,2,367,60.7,6.0,367,51,128,Unclassified,0,1.0,0,0,
0x8428,2,300,49.9,6.0,300,55,117,Unclassified,0,1.0,0,0,
0x9599,2,350,58.4,6.0,350,46,141,Unclassified,0,1.0,0,0,
0xE410,2,53,8.9,6.0,53,13,25,Phosphatase,15.43,0.000839886035901963,3,1,Phosphatase(15.43x)
0x896A,2,83,13.8,6.0,83,26,41,Unclassified,0,1.0,0,0,
0x208D,2,770,128.2,6.0,770,95,277,Cytoskeleton,3.81,0.0049031300281210605,6,1,Cytoskeleton(3.81x)
0x956C,2,603,99.8,6.0,603,65,227,Kinase,3.49,3.798107582345527e-06,17,1,Kinase(3.49x)
0x7623,2,274,45.4,6.0,274,22,81,Cytoskeleton,8.22,0.005471202351967714,3,1,Cytoskeleton(8.22x)
0xA905,2,88,14.7,6.0,88,12,22,Transcription,2.83,0.004623100393764415,7,1,Transcription(2.83x)
0x6C9D,2,439,73.4,6.0,439,54,188,Unclassified,0,1.0,0,0,
0xB5DE,2,103,17.1,6.0,103,10,30,Unclassified,0,1.0,0,0,
0x8698,2,278,46.5,6.0,278,59,119,Cell adhesion,4.24,4.3688932322913356e-05,11,1,Cell adhesion(4.24x)
0xB2C8,2,117,19.6,6.0,117,23,56,Transcription,2.32,0.0031593391732717972,11,1,Transcription(2.32x)
0xC725,2,68,11.3,6.0,68,10,21,Unclassified,0,1.0,0,0,
0x84D8,2,186,31.0,6.0,186,27,68,Kinase,3.95,0.0005904357222536934,8,1,Kinase(3.95x)
0x37DB,2,173,28.9,6.0,173,25,77,Cytoskeleton,7.24,0.007879807675763583,3,2,Cytoskeleton(7.24x); Chromatin(5.62x)
0x885C,2,117,19.5,6.0,117,11,51,Cell cycle,9.81,0.002970592767415828,3,1,Cell cycle(9.81x)
0xA289,2,531,90.1,5.9,531,77,227,Unclassified,0,1.0,0,0,
0x76DA,2,487,82.4,5.9,487,57,288,Phosphatase,5.87,0.0015683527176395444,5,1,Phosphatase(5.87x)
0x3425,2,254,42.9,5.9,254,26,85,Unclassified,0,1.0,0,0,
0x2E42,2,1572,268.7,5.9,1572,228,530,Chromatin,4.81,1.4282381933699813e-16,39,3,Chromatin(4.81x); DNA repair(2.27x); Nuc acid bind(2.12x)
0x5A28,2,3114,523.6,5.9,3114,304,882,Cytoskeleton,3.37,1.1493796555612216e-05,17,5,Cytoskeleton(3.37x); Cell cycle(2.49x); Chromatin(2.41x); DNA repair(1.99x); Kinase(1.54x)
0x25A9,2,752,126.5,5.9,752,94,256,GTPase,2.63,0.0029404053509850875,11,2,GTPase(2.63x); Transport(2.4x)
0x25A1,2,930,157.2,5.9,930,101,329,Chromatin,3.62,5.639493110582392e-05,13,3,Chromatin(3.62x); Cytoskeleton(3.58x); DNA repair(2.85x)
0xD34D,2,2435,412.8,5.9,2435,269,643,Cell adhesion,2.54,2.462691900075271e-06,30,2,Cell adhesion(2.54x); Chromatin(2.2x)
0x50A1,2,351,59.5,5.9,351,68,175,Unclassified,0,1.0,0,0,
0x3798,2,162,27.6,5.9,162,17,67,Transcription,2.57,0.0031688689493179815,9,1,Transcription(2.57x)
0xB457,2,102,17.2,5.9,102,24,44,DNA repair,4.79,0.008818416348839307,4,1,DNA repair(4.79x)
0x7723,2,175,29.4,5.9,175,25,65,Phosphatase,8.03,0.00592304633368872,3,1,Phosphatase(8.03x)
0x582B,2,410,69.7,5.9,410,46,121,DNA repair,3.75,0.0049162694533717004,6,1,DNA repair(3.75x)
0x0A98,2,221,37.2,5.9,221,29,71,Cell adhesion,7.84,2.3199907052508213e-07,10,1,Cell adhesion(7.84x)
0x5A18,2,895,152.0,5.9,895,107,299,Ion channel,2.58,0.0001765362206578226,18,2,Ion channel(2.58x); Transport(1.81x)
0x7DF4,2,1168,198.5,5.9,1168,151,333,Nuc acid bind,1.87,0.00081395156344614,28,2,Nuc acid bind(1.87x); Kinase(1.77x)
0xF5D0,2,242,40.8,5.9,242,43,95,Unclassified,0,1.0,0,0,
0x7650,2,454,76.7,5.9,454,63,165,Cell adhesion,5.05,4.299183889447088e-07,14,1,Cell adhesion(5.05x)
0xF420,2,160,27.3,5.9,160,31,81,Methylation,9.0,0.00020393527485805692,5,3,Methylation(9.0x); Chromatin(8.17x); Transcription(2.35x)
0x882C,2,234,39.7,5.9,234,30,101,GTPase,3.75,0.009656697202985835,5,1,GTPase(3.75x)
0x9C81,2,77,13.1,5.9,77,20,39,Cell adhesion,10.23,6.218893344260419e-08,9,1,Cell adhesion(10.23x)
0x1CA9,2,153,26.0,5.9,153,35,74,Nuc acid bind,2.59,0.0058932983519660136,9,1,Nuc acid bind(2.59x)
0xB5DB,2,228,38.5,5.9,228,28,78,Unclassified,0,1.0,0,0,
0xB2C9,2,164,27.7,5.9,164,28,56,Immune,3.49,0.006134824414223955,6,2,Immune(3.49x); Transcription(2.25x)
0x05D7,2,226,38.3,5.9,226,38,105,Unclassified,0,1.0,0,0,
0x5CB1,2,67,11.4,5.9,67,14,26,Unclassified,0,1.0,0,0,
0xB61F,2,61,10.5,5.8,61,10,28,Kinase,5.34,0.004559388050958186,4,1,Kinase(5.34x)
0x7628,2,2123,364.0,5.8,2123,263,633,Chromatin,3.85,2.4587541790565242e-12,36,3,Chromatin(3.85x); Cytoskeleton(2.75x); DNA repair(2.19x)
0x2942,2,1162,201.1,5.8,1162,157,396,Cytoskeleton,3.46,0.0011929008288951858,9,3,Cytoskeleton(3.46x); Chromatin(3.22x); Cell adhesion(2.32x)
0x2081,2,432,74.9,5.8,432,68,141,Unclassified,0,1.0,0,0,
0x5A2C,2,946,163.1,5.8,946,84,264,Structural,3.71,0.005548371362334718,6,4,Structural(3.71x); Chromatin(3.01x); Cell cycle(3.0x); Kinase(2.54x)
0x0BD0,2,117,20.1,5.8,117,26,60,Chromatin,6.49,0.00024411334693143935,6,1,Chromatin(6.49x)
0x2CA2,2,1170,201.7,5.8,1170,136,382,Cytoskeleton,5.32,2.5139884041000056e-06,12,2,Cytoskeleton(5.32x); Chromatin(2.27x)
0x8650,2,200,34.3,5.8,200,41,87,Cell adhesion,6.65,1.1223553921366419e-07,12,2,Cell adhesion(6.65x); Cytoskeleton(5.88x)
0x6CBD,2,225,39.1,5.8,225,27,66,Unclassified,0,1.0,0,0,
0x25BD,2,887,152.6,5.8,887,116,273,Chromatin,2.91,0.0008403911510381205,12,3,Chromatin(2.91x); DNA repair(2.73x); Nuc acid bind(1.91x)
0x77D0,2,431,74.4,5.8,431,65,151,Transcription,1.87,0.0007024166323995842,25,1,Transcription(1.87x)
0xB62E,2,190,32.7,5.8,190,22,62,Cytoskeleton,10.97,0.0004227673405585103,4,2,Cytoskeleton(10.97x); Cell cycle(6.54x)
0x5CB9,2,299,51.7,5.8,299,45,118,Unclassified,0,1.0,0,0,
0x3427,2,131,22.7,5.8,131,20,44,Ubiquitin,5.23,0.006271345902859676,4,1,Ubiquitin(5.23x)
0x7721,2,232,39.9,5.8,232,29,86,Chromatin,4.85,0.003247279782750745,5,1,Chromatin(4.85x)
0x361B,2,105,18.0,5.8,105,13,31,Unclassified,0,1.0,0,0,
0x5B93,2,99,17.1,5.8,99,13,51,Unclassified,0,1.0,0,0,
0xE628,2,669,116.2,5.8,669,64,195,Cytoskeleton,4.71,0.004095648194971851,5,2,Cytoskeleton(4.71x); Nuc acid bind(2.36x)
0x7629,2,272,47.1,5.8,272,33,91,Chromatin,4.26,0.00577833270208938,5,1,Chromatin(4.26x)
0x1C9D,2,342,58.8,5.8,342,44,137,Unclassified,0,1.0,0,0,
0xE62C,2,209,36.2,5.8,209,34,70,Unclassified,0,1.0,0,0,
0x0657,2,81,13.9,5.8,81,16,28,Cell adhesion,8.52,3.8532893343902606e-05,6,1,Cell adhesion(8.52x)
0xBDA7,2,116,20.0,5.8,116,15,36,Unclassified,0,1.0,0,0,
0x2362,2,1752,308.9,5.7,1752,183,503,Chromatin,3.69,2.9734512937893326e-08,24,4,Chromatin(3.69x); Cytoskeleton(3.3x); Methylation(3.05x); Cell adhesion(1.99x)
0xA20A,2,621,108.2,5.7,621,84,249,Cytoskeleton,4.31,0.002661472680321104,6,1,Cytoskeleton(4.31x)
0x9B6D,2,801,140.3,5.7,801,117,297,Cell adhesion,2.33,0.005286521654542904,12,2,Cell adhesion(2.33x); Ion channel(1.96x)
0xD5A1,2,1409,248.1,5.7,1409,252,557,Cell adhesion,2.53,5.750649863033874e-06,28,3,Cell adhesion(2.53x); Chromatin(2.01x); Kinase(1.59x)
0x7653,2,214,37.5,5.7,214,32,99,Unclassified,0,1.0,0,0,
0x6E62,2,730,127.3,5.7,730,84,241,Cell cycle,3.85,0.0005180989277523411,9,2,Cell cycle(3.85x); GTPase(2.68x)
0xB428,2,348,61.2,5.7,348,48,123,Cytoskeleton,5.03,0.008051929980511954,4,1,Cytoskeleton(5.03x)
0x77D1,2,208,36.4,5.7,208,31,58,Cytoskeleton,9.73,0.00014167426055937494,5,1,Cytoskeleton(9.73x)
0x258D,2,802,141.2,5.7,802,93,291,Cytoskeleton,3.89,0.004418137869717806,6,3,Cytoskeleton(3.89x); Cell adhesion(3.18x); Cell cycle(3.09x)
