word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x5810,2,92,16.7,5.5,92,26,60,Cell cycle,5.93,0.0012776250435142691,5,1,Cell cycle(5.93x)
0x15B1,2,53,9.6,5.5,53,20,38,Kinase,5.54,0.001586231810015447,5,1,Kinase(5.54x)
0x42E4,2,114,21.1,5.4,114,39,83,Chromatin,3.97,0.0003028238151939749,9,2,Chromatin(3.97x); Transcription(1.98x)
0x618A,2,366,67.5,5.4,366,115,256,Chromatin,2.39,0.0008966795351815665,16,2,Chromatin(2.39x); Transcription(1.93x)
0x2E72,2,215,39.6,5.4,215,63,137,Cytoskeleton,4.14,0.003060458787977852,6,2,Cytoskeleton(4.14x); Chromatin(2.46x)
0x62E6,2,234,43.7,5.4,234,79,168,RNA processing,3.81,2.674448402788865e-05,13,1,RNA processing(3.81x)
0x0AD8,2,54,10.1,5.4,54,22,37,Translation,4.11,0.006018300905524951,5,1,Translation(4.11x)
0x9D75,2,171,31.6,5.4,171,48,110,Unclassified,0,1.0,0,0,
0x1F41,2,83,15.4,5.4,83,34,70,Cell adhesion,5.84,0.004531800941464556,4,2,Cell adhesion(5.84x); Apoptosis(4.75x)
0x0628,2,56,10.3,5.4,56,12,43,Unclassified,0,1.0,0,0,
0xD591,2,99,18.4,5.4,99,34,78,Kinase,3.91,0.003660896475677514,6,1,Kinase(3.91x)
0x77D7,2,128,23.8,5.4,128,51,88,Transcription,2.32,2.4204665923002502e-05,23,1,Transcription(2.32x)
0xB6D3,2,115,21.3,5.4,115,49,87,Signaling,2.51,0.0007921804653214532,14,1,Signaling(2.51x)
0x15AD,2,202,37.6,5.4,202,66,140,Unclassified,0,1.0,0,0,
0x77D5,2,105,19.6,5.3,105,39,70,Kinase,3.41,0.007360794262808462,6,1,Kinase(3.41x)
0x2942,2,164,31.0,5.3,164,54,114,Cell adhesion,4.6,0.00435756723341646,5,1,Cell adhesion(4.6x)
0x5828,2,270,50.8,5.3,270,75,160,Unclassified,0,1.0,0,0,
0xB5D8,2,72,13.6,5.3,72,20,60,Unclassified,0,1.0,0,0,
0x7425,2,107,20.3,5.3,107,36,79,Unclassified,0,1.0,0,0,
0x79E4,2,120,22.5,5.3,120,38,81,Unclassified,0,1.0,0,0,
0xCBDC,2,69,13.0,5.3,69,24,56,Unclassified,0,1.0,0,0,
0xD882,2,195,37.4,5.2,195,70,151,Nuc acid bind,2.06,0.0009246120222097682,20,1,Nuc acid bind(2.06x)
0x2F42,2,168,32.1,5.2,168,43,119,Chromatin,4.4,2.3010468716972192e-05,11,2,Chromatin(4.4x); Transcription(2.04x)
0x4D35,2,393,76.0,5.2,393,113,240,Cell adhesion,3.51,0.001848823095754864,8,6,Cell adhesion(3.51x); Structural(3.07x); Kinase(2.55x); Chromatin(2.13x); Signaling(1.87x); Transcription(1.51x)
0x9769,2,601,115.9,5.2,601,190,357,Kinase,1.98,0.005004116457528831,17,3,Kinase(1.98x); Signaling(1.8x); Transcription(1.76x)
0x2362,2,210,40.7,5.2,210,54,128,Cell adhesion,4.6,0.00435756723341646,5,2,Cell adhesion(4.6x); Cytoskeleton(4.02x)
0x2596,2,727,139.5,5.2,727,225,519,Kinase,2.66,2.218742249819612e-06,27,2,Kinase(2.66x); DNA repair(2.16x)
0x7617,2,94,18.1,5.2,94,33,68,Unclassified,0,1.0,0,0,
0x937D,2,104,20.1,5.2,104,43,78,Kinase,4.64,9.711295681107137e-05,9,1,Kinase(4.64x)
0x8965,2,229,43.9,5.2,229,71,174,Unclassified,0,1.0,0,0,
0x1455,2,112,21.7,5.2,112,41,68,Ion channel,3.3,0.001207036630966778,9,2,Ion channel(3.3x); Transport(2.66x)
0x956B,2,56,10.8,5.2,56,16,33,Unclassified,0,1.0,0,0,
0x1082,2,89,17.1,5.2,89,35,66,Chromatin,3.44,0.0034342097936014126,7,1,Chromatin(3.44x)
0xF625,2,63,12.1,5.2,63,19,38,Unclassified,0,1.0,0,0,
0xDC81,2,59,11.4,5.2,59,18,46,Unclassified,0,1.0,0,0,
0x9428,2,64,12.3,5.2,64,18,36,Unclassified,0,1.0,0,0,
0x2C96,2,709,140.1,5.1,709,207,445,Cytoskeleton,2.73,0.0008579363794474406,13,5,Cytoskeleton(2.73x); Kinase(2.25x); Cell cycle(2.23x); Chromatin(1.75x); Transcription(1.64x)
0xB628,2,185,36.1,5.1,185,44,109,DNA repair,3.68,0.005205672536767059,6,1,DNA repair(3.68x)
0x5ADE,2,64,12.5,5.1,64,17,37,Cytoskeleton,7.66,0.00639355817230058,3,1,Cytoskeleton(7.66x)
0x509D,2,81,16.0,5.1,81,30,63,DNA repair,5.4,0.000673232669943456,6,2,DNA repair(5.4x); Chromatin(3.44x)
0x74DF,2,73,14.2,5.1,73,23,56,Chromatin,4.49,0.0015962790885974995,6,2,Chromatin(4.49x); Transcription(2.24x)
0x1582,2,162,31.7,5.1,162,60,129,Cell adhesion,4.96,0.0012005799189039996,6,1,Cell adhesion(4.96x)
0x75DC,2,106,20.6,5.1,106,41,81,Transcription,2.26,0.00028104415207401293,18,1,Transcription(2.26x)
0x0B95,2,50,9.8,5.1,50,17,45,Unclassified,0,1.0,0,0,
0xDB6DB6,3,803,160.6,5.0,803,216,324,Transcription,3.46,1.882562511665798e-55,145,2,Transcription(3.46x); Chromatin(1.75x)
0x28A28A,3,54,10.8,5.0,54,16,28,Transcription,2.58,0.005694142728455372,8,1,Transcription(2.58x)
0x2162,2,205,40.6,5.0,205,46,105,Cytoskeleton,7.55,7.842983732484936e-06,8,2,Cytoskeleton(7.55x); Cell cycle(4.02x)
0x861862,3,25,5.0,5.0,25,6,12,Unclassified,0,1.0,0,0,
0xB5DB5D,3,22,4.4,5.0,22,9,13,Unclassified,0,1.0,0,0,
0x690690,3,20,4.0,5.0,20,5,12,Unclassified,0,1.0,0,0,
0x069069,3,32,6.4,5.0,32,9,18,Unclassified,0,1.0,0,0,
0xD769A6,3,22,4.4,5.0,22,9,17,Transcription,3.44,0.0025758491631285244,6,1,Transcription(3.44x)
0xDB6DB6DB,4,451,90.2,5.0,451,119,162,Transcription,3.68,1.240273561902656e-35,85,2,Transcription(3.68x); Chromatin(2.46x)
0x6DB6DB,3,785,157.0,5.0,785,204,325,Transcription,3.49,2.439978345494002e-53,138,2,Transcription(3.49x); Chromatin(1.86x)
0x2CB2CA,3,78,15.6,5.0,78,28,42,Transcription,3.13,1.686295780433738e-06,17,1,Transcription(3.13x)
0x618628,3,32,6.4,5.0,32,10,16,Transcription,3.09,0.005387234525664565,6,1,Transcription(3.09x)
0x769A69,3,38,7.6,5.0,38,15,24,Unclassified,0,1.0,0,0,
0xA69A69,3,545,109.0,5.0,545,147,268,Transcription,2.14,3.3960943612501226e-10,61,2,Transcription(2.14x); Nuc acid bind(1.96x)
0x9A69A6,3,377,75.4,5.0,377,101,193,Transcription,2.3,5.2847123686136085e-09,45,2,Transcription(2.3x); Nuc acid bind(1.79x)
0xCB2CB2,3,1504,300.8,5.0,1504,380,694,Transcription,2.97,6.336667310454853e-67,219,2,Transcription(2.97x); Chromatin(1.67x)
0xB2CB2CB2CB,5,616,123.2,5.0,616,164,289,Transcription,3.43,7.316261386776083e-41,109,2,Transcription(3.43x); Chromatin(1.89x)
0xCB2CB2CB2C,5,720,144.0,5.0,720,206,334,Transcription,3.4,1.3596754802298068e-50,136,2,Transcription(3.4x); Chromatin(1.75x)
0x2CB2CB2CB2,5,635,127.0,5.0,635,181,302,Transcription,3.39,6.8973080348069705e-44,119,2,Transcription(3.39x); Chromatin(2.0x)
0xCB2CB2CB,4,961,192.2,5.0,961,265,456,Transcription,3.19,2.1987309389081463e-55,164,1,Transcription(3.19x)
0x6DB6DB6DB6,5,302,60.4,5.0,302,80,113,Transcription,3.87,2.7729539557300768e-27,60,1,Transcription(3.87x)
0xB2CB2CB2,4,927,185.4,5.0,927,249,440,Transcription,3.21,9.998622456623872e-53,155,2,Transcription(3.21x); Chromatin(1.66x)
0x2CB2CB2C,4,949,189.8,5.0,949,260,439,Transcription,3.15,1.3127713404040668e-52,159,2,Transcription(3.15x); Chromatin(1.72x)
0xB2CB2C,3,1336,267.2,5.0,1336,351,622,Transcription,2.94,1.449932801105286e-59,200,2,Transcription(2.94x); Chromatin(1.57x)
0x2CB2CB,3,1320,264.0,5.0,1320,338,619,Transcription,2.96,2.2337758906969587e-58,194,2,Transcription(2.96x); Chromatin(1.58x)
0x6DB6DB6D,4,532,106.4,5.0,532,141,209,Transcription,3.8,9.981713351380668e-46,104,2,Transcription(3.8x); Chromatin(2.32x)
0xB6DB6DB6,4,458,91.6,5.0,458,120,168,Transcription,3.78,2.2480176030677687e-38,88,2,Transcription(3.78x); Chromatin(2.15x)
0xDCB2CB2C,4,134,26.8,5.0,134,47,63,Chromatin,4.39,9.938012786311346e-06,12,2,Chromatin(4.39x); Transcription(4.06x)
0x6DCB2C,3,35,7.0,5.0,35,14,19,Transcription,4.05,2.850720844320718e-06,11,1,Transcription(4.05x)
0x5D75D7,3,532,106.4,5.0,532,139,272,Chromatin,2.97,1.0654848534693412e-06,24,2,Chromatin(2.97x); Transcription(2.45x)
0xD34D34,3,248,49.6,5.0,248,53,150,Structural,6.56,7.929149293279479e-05,7,2,Structural(6.56x); Signaling(2.16x)
0x4D34DB,3,26,5.2,5.0,26,10,17,Unclassified,0,1.0,0,0,
0xD05D75,3,32,6.4,5.0,32,12,15,Transcription,4.73,1.3837873534898333e-07,11,1,Transcription(4.73x)
0x5D05D0,3,31,6.2,5.0,31,10,15,Unclassified,0,1.0,0,0,
0xB6DB6D,3,825,165.0,5.0,825,221,341,Transcription,3.45,2.0191067182314615e-56,148,2,Transcription(3.45x); Chromatin(2.02x)
0x05D05D,3,35,7.0,5.0,35,13,16,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x410410,3,249,49.8,5.0,249,83,127,Transcription,3.54,8.884612907249625e-23,57,1,Transcription(3.54x)
0x104104,3,174,34.8,5.0,174,62,94,Transcription,3.82,8.020674814231577e-21,46,1,Transcription(3.82x)
0x5DA5DA,3,65,13.0,5.0,65,24,44,Signaling,2.93,0.003740670590136879,8,2,Signaling(2.93x); Transcription(2.58x)
0x2CB2C8,3,59,11.8,5.0,59,21,39,Chromatin,6.55,1.2443334349101607e-05,8,2,Chromatin(6.55x); Transcription(3.93x)
0xCB2CB1,3,151,30.2,5.0,151,71,104,Transcription,3.12,1.8165029726780318e-14,43,1,Transcription(3.12x)
0xCB2C9D,3,26,5.2,5.0,26,12,17,Transcription,4.3,3.2696211300067472e-06,10,1,Transcription(4.3x)
0xDCB2CB,3,198,39.6,5.0,198,66,101,Transcription,3.51,5.078379234919128e-18,45,2,Transcription(3.51x); Chromatin(2.87x)
0xD75D75D75D,5,106,21.2,5.0,106,27,56,Transcription,2.48,0.0006781210358621568,13,1,Transcription(2.48x)
0xD75D75D7,4,170,34.0,5.0,170,41,89,Chromatin,4.2,8.479352689590512e-05,10,2,Chromatin(4.2x); Transcription(2.64x)
0x5D75D75D,4,221,44.2,5.0,221,66,123,Chromatin,3.91,3.7258718375058887e-06,15,2,Chromatin(3.91x); Transcription(2.73x)
0xD75D75,3,401,80.2,5.0,401,117,219,Chromatin,3.09,2.699628226727909e-06,21,2,Chromatin(3.09x); Transcription(2.38x)
0xCB2F72,3,34,6.8,5.0,34,13,23,Transcription,3.97,1.1697881908960563e-05,10,1,Transcription(3.97x)
0x72CB2C,3,456,91.2,5.0,456,141,226,Transcription,3.07,1.5018583920045405e-26,84,2,Transcription(3.07x); Chromatin(2.2x)
0x75D75D,3,543,108.6,5.0,543,142,285,Chromatin,2.79,5.590934017825722e-06,23,2,Chromatin(2.79x); Transcription(2.51x)
0x6DB4DB,3,28,5.6,5.0,28,10,17,Unclassified,0,1.0,0,0,
0xA5DA69,3,52,10.4,5.0,52,18,29,Kinase,4.93,0.007477211294818979,4,1,Kinase(4.93x)
0x969969,3,31,6.2,5.0,31,12,13,Transcription,4.3,3.2696211300067472e-06,10,1,Transcription(4.3x)
0xB2CB2F,3,22,4.4,5.0,22,9,16,Transcription,3.44,0.0025758491631285244,6,1,Transcription(3.44x)
0xCB2CBD,3,58,11.6,5.0,58,22,36,Chromatin,3.91,0.0074530539662951145,5,2,Chromatin(3.91x); Transcription(2.58x)
0x8A28A2,3,74,14.8,5.0,74,20,40,Transcription,2.58,0.0019977094507890795,10,1,Transcription(2.58x)
0xB4DB6D,3,30,6.0,5.0,30,12,22,Unclassified,0,1.0,0,0,
0x5D05D7,3,28,5.6,5.0,28,9,14,Transcription,3.44,0.0025758491631285244,6,1,Transcription(3.44x)
0x6975DA,3,24,4.8,5.0,24,6,11,Unclassified,0,1.0,0,0,
0x69B69A,3,55,11.0,5.0,55,17,28,Transcription,2.43,0.008953236367239362,8,1,Transcription(2.43x)
0xCB2CB2C7,4,45,9.0,5.0,45,16,28,Transcription,3.54,2.326077628429915e-05,11,1,Transcription(3.54x)
0x7DF7DF,3,206,41.2,5.0,206,52,125,Transcription,2.48,2.5570188320872177e-06,25,1,Transcription(2.48x)
0xF7DF7D,3,271,54.2,5.0,271,60,143,Transcription,2.32,5.036267427336609e-06,27,1,Transcription(2.32x)
0x2CB2C7,3,95,19.0,5.0,95,43,66,Transcription,3.48,7.368419665510502e-12,29,1,Transcription(3.48x)
0x96996996,4,25,5.0,5.0,25,10,10,Transcription,4.64,3.122841183484048e-06,9,1,Transcription(4.64x)
0x99699699,4,23,4.6,5.0,23,9,9,Transcription,4.58,1.46177044428333e-05,8,1,Transcription(4.58x)
0x699699,3,25,5.0,5.0,25,10,10,Transcription,4.64,3.122841183484048e-06,9,1,Transcription(4.64x)
0x996996,3,28,5.6,5.0,28,13,13,Transcription,4.76,2.8785251535961613e-08,12,1,Transcription(4.76x)
0xB6DB6DB6DB,5,267,53.4,5.0,267,68,91,Transcription,3.94,1.8247909303428633e-24,52,2,Transcription(3.94x); Chromatin(3.29x)
0xDB6DB6DB6D,5,315,63.0,5.0,315,82,106,Transcription,3.77,2.667299057483855e-26,60,2,Transcription(3.77x); Chromatin(2.94x)
0xDB6DB7,3,26,5.2,5.0,26,10,14,Unclassified,0,1.0,0,0,
0x4D34D34D,4,143,28.6,5.0,143,24,83,Structural,14.48,2.877381587616169e-07,7,1,Structural(14.48x)
0xCB2C96CB,4,20,4.0,5.0,20,9,14,Unclassified,0,1.0,0,0,
0x34D34D,3,261,52.2,5.0,261,47,148,Structural,10.56,1.9888296664631874e-08,10,1,Structural(10.56x)
0x772CB2,3,35,7.0,5.0,35,15,18,Chromatin,4.59,0.009169359694992354,4,2,Chromatin(4.59x); Transcription(4.47x)
0x4D34D3,3,295,59.0,5.0,295,67,174,Structural,6.67,6.264315942187724e-06,9,2,Structural(6.67x); Chromatin(2.57x)
0x769769,3,103,20.6,5.0,103,35,60,Transcription,2.5,8.946634266025335e-05,17,1,Transcription(2.5x)
0x69A69A,3,446,89.2,5.0,446,115,230,Transcription,2.2,6.83974472100728e-09,49,2,Transcription(2.2x); Nuc acid bind(1.95x)
0x69769A,3,56,11.2,5.0,56,15,29,Kinase,5.91,0.0037101343933024318,4,2,Kinase(5.91x); Transcription(2.75x)
0xCB1C72,3,29,5.8,5.0,29,9,15,Unclassified,0,1.0,0,0,
0xCB2CB9,3,26,5.2,5.0,26,6,11,Unclassified,0,1.0,0,0,
0x7DCB2C,3,42,8.4,5.0,42,14,23,Chromatin,4.91,0.007041298926813809,4,2,Chromatin(4.91x); Transcription(2.58x)
0xDA69A6,3,78,15.6,5.0,78,27,46,Transcription,2.48,0.0006781210358621568,13,1,Transcription(2.48x)
0xA7DA69,3,35,7.0,5.0,35,11,17,Chromatin,6.26,0.0026670105371089103,4,2,Chromatin(6.26x); Transcription(3.75x)
0xB6DB69,3,20,4.0,5.0,20,8,11,Chromatin,8.6,0.000650539335945395,4,1,Chromatin(8.6x)
0xDC7DC7,3,23,4.6,5.0,23,8,12,Transcription,3.87,0.001027213512154516,6,1,Transcription(3.87x)
0xC96CB2,3,67,13.4,5.0,67,15,38,Transcription,2.75,0.0034223764673640493,8,1,Transcription(2.75x)
0xCB2C96,3,101,20.2,5.0,101,40,62,Chromatin,3.01,0.007422648281462487,7,2,Chromatin(3.01x); Transcription(2.84x)
0x2C96CB,3,31,6.2,5.0,31,12,21,Transcription,3.01,0.00321392249118426,7,1,Transcription(3.01x)
0x9B69A6,3,35,7.0,5.0,35,8,17,Unclassified,0,1.0,0,0,
0xC72CB2,3,119,23.8,5.0,119,56,80,Transcription,3.22,1.3964351058756946e-12,35,1,Transcription(3.22x)
0xADCADC,3,23,4.6,5.0,23,6,11,Unclassified,0,1.0,0,0,
0xCADCAD,3,28,5.6,5.0,28,6,13,Unclassified,0,1.0,0,0,
0x4105D7,3,21,4.2,5.0,21,6,7,Unclassified,0,1.0,0,0,
0x15B9,2,164,32.7,5.0,164,48,115,Unclassified,0,1.0,0,0,
0xCB2CB2CA,4,42,8.4,5.0,42,17,20,Transcription,3.03,0.000371008269783257,10,1,Transcription(3.03x)
0xDB6DA6,3,27,5.4,5.0,27,9,12,Unclassified,0,1.0,0,0,
0x2142,2,146,28.9,5.0,146,43,87,Kinase,3.61,0.002778743919837725,7,1,Kinase(3.61x)
0xDF7DF7,3,229,45.8,5.0,229,46,123,Transcription,2.02,0.0014684309484453756,18,1,Transcription(2.02x)
0xF72CB2,3,82,16.4,5.0,82,28,47,Chromatin,3.69,0.004659398384437111,6,2,Chromatin(3.69x); Transcription(3.31x)
0x69A69A69A6,5,105,21.0,5.0,105,28,61,Transcription,2.21,0.0037253902354997433,12,1,Transcription(2.21x)
0x69A69A69,4,256,51.2,5.0,256,73,134,Transcription,2.26,1.3803619064995422e-06,32,2,Transcription(2.26x); Nuc acid bind(2.08x)
0xA69A69A6,4,190,38.0,5.0,190,54,105,Transcription,2.29,2.1827235737054158e-05,24,1,Transcription(2.29x)
0x5D35DB,3,21,4.2,5.0,21,7,9,Unclassified,0,1.0,0,0,
0xB6DB5D,3,35,7.0,5.0,35,10,16,Transcription,3.61,0.0007015922547711666,7,1,Transcription(3.61x)
0x4104104104,5,54,10.8,5.0,54,22,36,Transcription,3.75,8.279085171291057e-08,16,1,Transcription(3.75x)
0x41041041,4,138,27.6,5.0,138,51,76,Transcription,3.64,2.1000185752092493e-15,36,1,Transcription(3.64x)
0x04104104,4,84,16.8,5.0,84,30,50,Transcription,3.78,2.0830022809008852e-10,22,1,Transcription(3.78x)
0x041041,3,231,46.2,5.0,231,80,121,Transcription,3.42,3.865066186369022e-20,53,1,Transcription(3.42x)
0x34D8,2,66,13.2,5.0,66,18,51,Structural,11.03,0.00038292198075869766,4,1,Structural(11.03x)
0x5A23,2,63,12.5,5.0,63,16,35,Cytoskeleton,8.14,0.005354283965144876,3,1,Cytoskeleton(8.14x)
0x6DF6DF,3,33,6.6,5.0,33,8,25,Transcription,3.87,0.001027213512154516,6,1,Transcription(3.87x)
0xDCADCA,3,21,4.2,5.0,21,5,12,Unclassified,0,1.0,0,0,
0x35D75D,3,54,10.8,5.0,54,17,32,Transcription,3.34,5.437166067115334e-05,11,1,Transcription(3.34x)
0xCB2B6D,3,23,4.6,5.0,23,6,9,Transcription,4.3,0.0013714429407625244,5,1,Transcription(4.3x)
0x1B2CB2,3,28,5.6,5.0,28,8,14,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x6DB6DA,3,21,4.2,5.0,21,8,13,Unclassified,0,1.0,0,0,
0x9B6D,2,288,57.6,5.0,288,103,184,Transcription,1.6,0.002912695134425735,32,1,Transcription(1.6x)
0xA69A69A69A,5,89,17.8,5.0,89,25,55,Transcription,2.27,0.004256461798804888,11,1,Transcription(2.27x)
0x9A69A69A69,5,99,19.8,5.0,99,31,57,Nuc acid bind,2.56,0.002015025419749554,11,2,Nuc acid bind(2.56x); Transcription(2.0x)
0x9A69A69A,4,152,30.4,5.0,152,46,87,Nuc acid bind,2.35,0.0009015925606090848,15,2,Nuc acid bind(2.35x); Transcription(2.24x)
0x9A6DA6,3,29,5.8,5.0,29,12,16,Transcription,3.44,0.0004589146125969972,8,1,Transcription(3.44x)
0x72CB2CB2CB,5,94,18.8,5.0,94,41,56,Transcription,3.65,1.1123293378221915e-12,29,1,Transcription(3.65x)
0x72CB2CB2,4,228,45.6,5.0,228,82,118,Cell adhesion,3.63,0.005880226533923667,6,3,Cell adhesion(3.63x); Transcription(3.27x); Chromatin(2.31x)
0x75D75D75,4,152,30.4,5.0,152,37,86,Chromatin,3.72,0.0010423893601478422,8,2,Chromatin(3.72x); Transcription(2.51x)
0x5D75DA,3,47,9.4,5.0,47,18,28,Transcription,2.58,0.0033647847533244827,9,1,Transcription(2.58x)
0xD75D76,3,126,25.2,5.0,126,42,76,Chromatin,4.1,0.00010565227875931129,10,2,Chromatin(4.1x); Transcription(2.82x)
0x975D75,3,21,4.2,5.0,21,7,12,Transcription,4.42,0.0003074796534082003,6,1,Transcription(4.42x)
0x76975D,3,47,9.4,5.0,47,15,30,Chromatin,5.73,0.0011891318143228068,5,2,Chromatin(5.73x); Transcription(3.09x)
0xD75D35,3,30,6.0,5.0,30,13,16,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x5D35D7,3,50,10.0,5.0,50,16,29,Chromatin,5.38,0.0016482597989909225,5,2,Chromatin(5.38x); Transcription(3.22x)
0x75DA5D,3,45,9.0,5.0,45,11,25,Unclassified,0,1.0,0,0,
0x5D75D0,3,59,11.8,5.0,59,13,34,Unclassified,0,1.0,0,0,
0x5D75DB,3,27,5.4,5.0,27,11,17,Chromatin,6.26,0.0026670105371089103,4,2,Chromatin(6.26x); Transcription(4.22x)
0x76DB6D,3,62,12.4,5.0,62,21,26,Transcription,3.68,3.1556337641378e-07,15,1,Transcription(3.68x)
0x697697,3,104,20.8,5.0,104,34,59,Transcription,2.43,0.0002300517592393569,16,1,Transcription(2.43x)
0x976976,3,71,14.2,5.0,71,28,44,Transcription,2.95,1.0320478698213413e-05,16,1,Transcription(2.95x)
0x75DA69,3,30,6.0,5.0,30,10,17,Transcription,3.61,0.0007015922547711666,7,1,Transcription(3.61x)
0x05D75D,3,33,6.6,5.0,33,18,20,Transcription,2.58,0.0033647847533244827,9,1,Transcription(2.58x)
0xA5D75D,3,68,13.6,5.0,68,27,38,Transcription,2.29,0.0025761438360448574,12,1,Transcription(2.29x)
0xC71C71,3,109,21.8,5.0,109,38,59,Transcription,2.98,1.5916473221402256e-07,22,1,Transcription(2.98x)
0xA6DA6D,3,24,4.8,5.0,24,8,11,Unclassified,0,1.0,0,0,
0x6975D7,3,38,7.6,5.0,38,17,22,Chromatin,5.06,0.0022253213511860552,5,2,Chromatin(5.06x); Transcription(3.34x)
0x75D769,3,46,9.2,5.0,46,18,29,Unclassified,0,1.0,0,0,
0x5DA5D7,3,38,7.6,5.0,38,13,23,Unclassified,0,1.0,0,0,
0xA6DA69,3,50,10.0,5.0,50,13,26,Chromatin,7.94,4.454338032226437e-05,6,2,Chromatin(7.94x); Transcription(4.76x)
0x75D76D,3,46,9.2,5.0,46,18,29,Cell adhesion,8.27,0.005202224081104368,3,3,Cell adhesion(8.27x); Cytoskeleton(7.24x); Transcription(2.86x)
0x69A6DA,3,54,10.8,5.0,54,17,32,Transcription,3.34,5.437166067115334e-05,11,1,Transcription(3.34x)
0xB69A69,3,43,8.6,5.0,43,13,23,Transcription,3.57,0.00012645933494055377,9,1,Transcription(3.57x)
0x2CB2C9,3,108,21.6,5.0,108,37,61,Chromatin,3.72,0.0010423893601478422,8,2,Chromatin(3.72x); Transcription(3.62x)
0x7DF7DF7D,4,84,16.8,5.0,84,17,53,Unclassified,0,1.0,0,0,
0x5B2CB2,3,77,15.4,5.0,77,25,48,Transcription,3.51,1.5391952272387304e-07,17,1,Transcription(3.51x)
0xA69B6D,3,25,5.0,5.0,25,10,13,Unclassified,0,1.0,0,0,
0x2CB25B,3,32,6.4,5.0,32,9,21,Unclassified,0,1.0,0,0,
0xB25B2C,3,25,5.0,5.0,25,5,19,Cell adhesion,19.86,0.003864006667968614,2,1,Cell adhesion(19.86x)
0xA69F69,3,21,4.2,5.0,21,6,12,Unclassified,0,1.0,0,0,
0x9F69,2,139,27.6,5.0,139,41,90,Kinase,3.25,0.009412620396663941,6,1,Kinase(3.25x)
0x76D75D,3,29,5.8,5.0,29,17,24,Unclassified,0,1.0,0,0,
0xD75DA6,3,30,6.0,5.0,30,12,17,Apoptosis,10.1,0.002767056434443673,3,1,Apoptosis(10.1x)
0x6D75D7,3,53,10.6,5.0,53,14,26,Chromatin,4.91,0.007041298926813809,4,1,Chromatin(4.91x)
0x76976976,4,23,4.6,5.0,23,13,16,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x74175D,3,33,6.6,5.0,33,13,20,Transcription,3.57,0.00012645933494055377,9,1,Transcription(3.57x)
0x5DB5DB,3,26,5.2,5.0,26,11,21,Transcription,2.81,0.009923714482052013,6,1,Transcription(2.81x)
0xDB5DB5,3,26,5.2,5.0,26,10,17,Unclassified,0,1.0,0,0,
0xDF7DF7DF,4,71,14.2,5.0,71,15,42,Unclassified,0,1.0,0,0,
0x56CB2C,3,20,4.0,5.0,20,9,12,Transcription,3.44,0.0025758491631285244,6,1,Transcription(3.44x)
0x96CB2C,3,58,11.6,5.0,58,18,34,Transcription,2.86,0.0006905400163222757,10,1,Transcription(2.86x)
0xB2CB25,3,67,13.4,5.0,67,21,41,Chromatin,4.1,0.006040884672492125,5,2,Chromatin(4.1x); Transcription(3.44x)
0xCB2CB2C9,4,48,9.6,5.0,48,18,32,Transcription,3.44,1.5546344019678887e-05,12,1,Transcription(3.44x)
0xCB25B2,3,40,8.0,5.0,40,8,26,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x25B2CB,3,39,7.8,5.0,39,11,29,Unclassified,0,1.0,0,0,
0x5D75D75D75,5,80,16.0,5.0,80,24,49,Transcription,2.58,0.0007117032797910512,12,1,Transcription(2.58x)
0x75D75D75D7,5,76,15.2,5.0,76,21,48,Transcription,2.95,0.00013780345903842325,12,1,Transcription(2.95x)
0x5D75D3,3,50,10.0,5.0,50,15,30,Unclassified,0,1.0,0,0,
0x74D75D,3,32,6.4,5.0,32,11,18,Unclassified,0,1.0,0,0,
0xD75D74,3,93,18.6,5.0,93,34,52,Transcription,2.43,0.0002300517592393569,16,1,Transcription(2.43x)
0x75DB5D,3,40,8.0,5.0,40,14,26,Transcription,2.95,0.0019210101651683275,8,1,Transcription(2.95x)
0x75D35D,3,50,10.0,5.0,50,19,30,Transcription,2.71,0.001206441677176379,10,1,Transcription(2.71x)
0x35D35D,3,24,4.8,5.0,24,10,16,Chromatin,8.6,0.00012711192231614312,5,1,Chromatin(8.6x)
0x5D7417,3,21,4.2,5.0,21,9,13,Chromatin,7.65,0.00111759350043056,4,2,Chromatin(7.65x); Transcription(5.16x)
0x5D34D7,3,22,4.4,5.0,22,7,11,Cytoskeleton,18.61,0.0003894447633957452,3,1,Cytoskeleton(18.61x)
0xD75DA5,3,24,4.8,5.0,24,5,19,Unclassified,0,1.0,0,0,
0x69A5D7,3,29,5.8,5.0,29,12,18,Unclassified,0,1.0,0,0,
0x5DB5D7,3,23,4.6,5.0,23,11,14,Unclassified,0,1.0,0,0,
0x4175D7,3,25,5.0,5.0,25,12,19,Transcription,3.87,4.700909822637385e-05,9,1,Transcription(3.87x)
0x69A7DA,3,29,5.8,5.0,29,11,18,Transcription,3.75,0.00018431093634991506,8,1,Transcription(3.75x)
0x36DB6D,3,22,4.4,5.0,22,11,14,Unclassified,0,1.0,0,0,
