word_hex,word_bytes,word_ascii,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_with_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,primary_func_carrier_rate_pct,primary_func_background_rate_pct,all_significant_functions,n_significant_functions,top_families,family_concentration,top_family,all_carrier_genes
0x62899A42,62 89 9A 42,b..B,4,43,0.0,20615.9,43,33,35,Transcription,7.1,5.74e-29,33,100.0,14.0,"Transcription(7.1x, p=5.7e-29)",1,ZNF(41); Znf(1); Zkscan(1),95.3,ZNF,ZNF100; ZNF107; ZNF112; ZNF117; ZNF208; ZNF254; ZNF257; ZNF418; ZNF429; ZNF430; ZNF479; ZNF492; ZNF493; ZNF506; ZNF595; ZNF607; ZNF626; ZNF66; ZNF676; ZNF678; ZNF682; ZNF714; ZNF716; ZNF722; ZNF723; ZNF726; ZNF735; ZNF736; ZNF737; ZNF90; ZNF92; ZNF93; ZNF99; Zkscan3; Znf235
0xA620BD44,A6 20 BD 44,. .D,4,92,0.0,517961.3,92,66,75,Transcription,7.1,2.34e-57,66,100.0,14.0,"Transcription(7.1x, p=2.3e-57)",1,ZNF(80); Znf(7); Zfp(2); ZFP(2); ZSCAN(1),87.0,ZNF,ZFP28; ZFP62; ZNF100; ZNF107; ZNF112; ZNF117; ZNF16; ZNF160; ZNF181; ZNF208; ZNF229; ZNF236; ZNF254; ZNF300; ZNF320; ZNF347; ZNF41; ZNF429; ZNF430; ZNF432; ZNF433; ZNF44; ZNF442; ZNF443; ZNF479; ZNF48; ZNF492; ZNF493; ZNF506; ZNF528; ZNF529; ZNF546; ZNF557; ZNF567; ZNF595; ZNF615; ZNF616; ZNF626; ZNF630; ZNF66; ZNF665; ZNF674; ZNF676; ZNF678; ZNF682; ZNF697; ZNF713; ZNF714; ZNF721; ZNF722
0x20BD4426,20 BD 44 26, .D&,4,87,0.0,876478.1,87,62,72,Transcription,7.1,6.57e-54,62,100.0,14.0,"Transcription(7.1x, p=6.6e-54)",1,ZNF(73); Znf(6); Zfp(3); ZFP(2); ZSCAN(1); ZNF33A(1); Zscan(1),83.9,ZNF,ZFP28; ZFP62; ZNF100; ZNF107; ZNF112; ZNF117; ZNF160; ZNF181; ZNF208; ZNF229; ZNF236; ZNF254; ZNF257; ZNF300; ZNF320; ZNF33A; ZNF347; ZNF41; ZNF429; ZNF430; ZNF433; ZNF44; ZNF442; ZNF443; ZNF479; ZNF48; ZNF492; ZNF493; ZNF506; ZNF528; ZNF529; ZNF595; ZNF607; ZNF615; ZNF616; ZNF626; ZNF66; ZNF665; ZNF674; ZNF676; ZNF678; ZNF682; ZNF713; ZNF714; ZNF723; ZNF726; ZNF735; ZNF736; ZNF737; ZNF768
0xBD442662,BD 44 26 62,.D&b,4,39,0.0,163140.8,39,29,31,Transcription,7.1,1.55e-25,29,100.0,14.0,"Transcription(7.1x, p=1.5e-25)",1,ZNF(37); Znf(2),94.9,ZNF,ZNF100; ZNF107; ZNF112; ZNF117; ZNF208; ZNF254; ZNF257; ZNF429; ZNF430; ZNF479; ZNF492; ZNF493; ZNF506; ZNF595; ZNF626; ZNF66; ZNF676; ZNF678; ZNF682; ZNF714; ZNF723; ZNF726; ZNF736; ZNF737; ZNF816; ZNF90; ZNF92; ZNF93; ZNF99; Znf235; Znf728
0x44266289,44 26 62 89,D&b.,4,39,0.0,424832.2,39,31,31,Transcription,7.1,2.98e-27,31,100.0,14.0,"Transcription(7.1x, p=3.0e-27)",1,ZNF(39),100.0,ZNF,ZNF100; ZNF107; ZNF112; ZNF117; ZNF208; ZNF254; ZNF257; ZNF429; ZNF430; ZNF479; ZNF492; ZNF493; ZNF506; ZNF595; ZNF626; ZNF66; ZNF676; ZNF678; ZNF682; ZNF714; ZNF722; ZNF723; ZNF726; ZNF735; ZNF736; ZNF737; ZNF816; ZNF90; ZNF92; ZNF93; ZNF99
0x62642899,62 64 28 99,bd(.,4,34,0.0,73565.4,34,26,29,Transcription,7.1,5.78e-23,26,100.0,14.0,"Transcription(7.1x, p=5.8e-23)",1,ZNF(30); Znf(2); ObI(1); ZNF780A(1),88.2,ZNF,ObI1; ZNF10; ZNF20; ZNF266; ZNF283; ZNF331; ZNF334; ZNF404; ZNF420; ZNF471; ZNF540; ZNF546; ZNF562; ZNF565; ZNF566; ZNF568; ZNF571; ZNF582; ZNF594; ZNF599; ZNF619; ZNF621; ZNF623; ZNF699; ZNF700; ZNF780A; ZNF823; Znf568; Znf583
0x641899A4,64 18 99 A4,d...,4,51,0.0,845941.7,51,38,45,Transcription,7.1,2.93e-33,38,100.0,14.0,"Transcription(7.1x, p=2.9e-33)",1,ZNF(36); Znf(4); LOC(1); ZFP(1); ZNF33A(1); RBAK(1); Zkscan(1); Zfp(1); ZNF37A(1); ZSCAN(1),70.6,ZNF,LOC122539214; RBAK; ZFP69; ZKSCAN7; ZNF19; ZNF23; ZNF232; ZNF250; ZNF28; ZNF286B; ZNF329; ZNF334; ZNF33A; ZNF37A; ZNF382; ZNF468; ZNF480; ZNF502; ZNF525; ZNF534; ZNF546; ZNF578; ZNF599; ZNF600; ZNF613; ZNF614; ZNF623; ZNF677; ZNF717; ZNF765; ZNF766; ZNF79; ZNF792; ZNF808; ZNF813; ZNF845; ZNF852; ZSCAN26; Zfp37; Zkscan1; Znf12; Znf260; Znf354b; Znf569; Znf655
0x59A42B55,59 A4 2B 55,Y.+U,4,28,0.0,70395.8,28,24,26,Transcription,7.1,2.99e-21,24,100.0,14.0,"Transcription(7.1x, p=3.0e-21)",1,ZNF(21); Znf(2); ZNF585A(1); GLI(1); ZIM(1); ZFP69B(1); REPIN(1),75.0,ZNF,GLI4; REPIN1; ZFP69B; ZIM3; ZNF138; ZNF20; ZNF23; ZNF250; ZNF283; ZNF311; ZNF331; ZNF358; ZNF491; ZNF550; ZNF565; ZNF571; ZNF585A; ZNF596; ZNF613; ZNF627; ZNF630; ZNF684; ZNF79; ZNF793; Znf260; Znf583
0x4DC4DA62,4D C4 DA 62,M..b,4,48,0.0,22569.9,48,37,46,Transcription,7.1,2.12e-32,37,100.0,14.0,"Transcription(7.1x, p=2.1e-32)",1,ZNF(34); Znf(6); ZNF33A(1); UNK(1); Zfp(1); ZNF37A(1); ZNF286B(1); ObI(1); ZKSCAN(1); Kr-h(1),70.8,ZNF,Kr-h1; ObI1; ZKSCAN7; ZNF10; ZNF14; ZNF169; ZNF20; ZNF263; ZNF266; ZNF286B; ZNF316; ZNF322; ZNF329; ZNF33A; ZNF37A; ZNF382; ZNF433; ZNF439; ZNF441; ZNF491; ZNF502; ZNF559; ZNF596; ZNF599; ZNF613; ZNF614; ZNF627; ZNF672; ZNF674; ZNF699; ZNF700; ZNF717; ZNF771; ZNF774; ZNF79; ZNF793; ZNF84; ZNF852; ZNF878; Zfp37; Znf12; Znf18; Znf182; Znf316; Znf48; Znf771
0x0BD44266,0B D4 42 66,..Bf,4,26,0.0,207801.8,26,19,24,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(20); Znf(3); Zfp(1); ZNF355P(1); Bcl(1),76.9,ZNF,Bcl6; ZNF138; ZNF141; ZNF226; ZNF235; ZNF239; ZNF257; ZNF285; ZNF322; ZNF34; ZNF355P; ZNF420; ZNF43; ZNF468; ZNF525; ZNF676; ZNF682; ZNF808; ZNF845; ZNF85; Zfp62; Znf112; Znf22; Znf48
0xC72E65C4,C7 2E 65 C4,..e.,4,30,0.0,330317.6,30,25,29,Transcription,7.1,4.16e-22,25,100.0,14.0,"Transcription(7.1x, p=4.2e-22)",1,ZNF(23); Znf(3); LOC(1); ZIK(1); Zik(1); ZNF286B(1),76.7,ZNF,LOC122539214; ZIK1; ZNF214; ZNF226; ZNF229; ZNF235; ZNF239; ZNF250; ZNF256; ZNF28; ZNF284; ZNF285; ZNF286B; ZNF304; ZNF417; ZNF418; ZNF419; ZNF530; ZNF550; ZNF551; ZNF571; ZNF619; ZNF630; ZNF664; ZNF773; Zik1; Znf112; Znf583; Znf664
0x2E65C4DA,2E 65 C4 DA,.e..,4,25,0.0,107181.2,25,20,24,Transcription,7.1,7.98e-18,20,100.0,14.0,"Transcription(7.1x, p=8.0e-18)",1,ZNF(19); Znf(3); LOC(1); ZIK(1); Zik(1),76.0,ZNF,LOC122539214; ZIK1; ZNF226; ZNF235; ZNF239; ZNF250; ZNF256; ZNF28; ZNF285; ZNF304; ZNF322; ZNF417; ZNF418; ZNF419; ZNF530; ZNF551; ZNF571; ZNF664; ZNF773; ZNF792; Zik1; Znf112; Znf583; Znf664
0xA42B5577,A4 2B 55 77,.+Uw,4,23,0.0,186996.2,23,16,22,Transcription,7.1,2.12e-14,16,100.0,14.0,"Transcription(7.1x, p=2.1e-14)",1,ZNF(15); Znf(5); Zkscan(1); ZFP69B(1); ZKSCAN(1),65.2,ZNF,ZFP69B; ZKSCAN7; ZNF24; ZNF250; ZNF283; ZNF304; ZNF404; ZNF420; ZNF546; ZNF565; ZNF627; ZNF664; ZNF667; ZNF7; ZNF79; ZNF84; Zkscan1; Znf24; Znf260; Znf569; Znf583; Znf664
0x65C4DA62,65 C4 DA 62,e..b,4,31,0.0,18378.9,31,25,30,Transcription,7.1,4.16e-22,25,100.0,14.0,"Transcription(7.1x, p=4.2e-22)",1,ZNF(23); Znf(4); LOC(1); ZIK(1); ZSCAN(1); Zik(1),74.2,ZNF,LOC122539214; ZIK1; ZNF132; ZNF226; ZNF235; ZNF239; ZNF250; ZNF256; ZNF285; ZNF304; ZNF322; ZNF417; ZNF418; ZNF419; ZNF48; ZNF530; ZNF534; ZNF551; ZNF571; ZNF630; ZNF664; ZNF771; ZNF773; ZNF792; ZSCAN10; Zik1; Znf112; Znf583; Znf664; Znf771
0x1899A42B,18 99 A4 2B,...+,4,24,0.0,281157.9,24,16,21,Transcription,7.1,2.12e-14,16,100.0,14.0,"Transcription(7.1x, p=2.1e-14)",1,ZNF(16); Znf(3); LOC(1); ZNF33A(1); Zkscan(1); Zfp(1); ZSCAN(1),66.7,ZNF,LOC122539214; ZNF19; ZNF23; ZNF232; ZNF250; ZNF33A; ZNF480; ZNF578; ZNF600; ZNF614; ZNF623; ZNF664; ZNF677; ZNF79; ZNF852; ZSCAN26; Zfp37; Zkscan1; Znf260; Znf569; Znf664
0x99062669,99 06 26 69,..&i,4,38,0.0,74992.4,38,32,34,Transcription,7.1,4.14e-28,32,100.0,14.0,"Transcription(7.1x, p=4.1e-28)",1,ZNF(27); ZSCAN(4); ZFP(1); Rbak(1); ZKSCAN(1); Zfp(1); ZNF354A(1); ZNF658B(1); ZNF286A(1),71.1,ZNF,Rbak; ZFP2; ZKSCAN8; ZNF157; ZNF182; ZNF184; ZNF197; ZNF2; ZNF273; ZNF28; ZNF286A; ZNF334; ZNF354A; ZNF436; ZNF485; ZNF501; ZNF568; ZNF569; ZNF600; ZNF611; ZNF658; ZNF658B; ZNF660; ZNF665; ZNF761; ZNF766; ZNF782; ZNF792; ZNF836; ZNF860; ZNF888; ZSCAN12; ZSCAN26; Zfp90
0x0626690A,06 26 69 0A,.&i.,4,28,0.0,116524.5,28,24,24,Transcription,7.1,2.99e-21,24,100.0,14.0,"Transcription(7.1x, p=3.0e-21)",1,ZNF(20); ZSCAN(4); ZFP(1); ZNF354B(1); ZKSCAN(1); ZNF354A(1),71.4,ZNF,ZFP2; ZKSCAN8; ZNF182; ZNF184; ZNF197; ZNF2; ZNF273; ZNF28; ZNF35; ZNF350; ZNF354A; ZNF354B; ZNF485; ZNF501; ZNF568; ZNF569; ZNF600; ZNF665; ZNF766; ZNF836; ZNF860; ZNF888; ZSCAN12; ZSCAN26
0x66909D55,66 90 9D 55,f..U,4,31,0.0,100413.1,31,26,30,Transcription,7.1,5.78e-23,26,100.0,14.0,"Transcription(7.1x, p=5.8e-23)",1,ZNF(23); Znf(3); ZSCAN(2); Zfp(1); ZNF33A(1); ZNF587B(1),74.2,ZNF,ZNF177; ZNF180; ZNF189; ZNF205; ZNF213; ZNF224; ZNF225; ZNF230; ZNF234; ZNF248; ZNF33A; ZNF415; ZNF417; ZNF418; ZNF436; ZNF45; ZNF544; ZNF558; ZNF572; ZNF587; ZNF587B; ZNF606; ZNF668; ZNF814; ZSCAN2; ZSCAN29; Zfp2; Znf329; Znf436; Znf668
0xB1CB9171,B1 CB 91 71,...q,4,38,0.0,334660.9,38,28,32,Transcription,7.1,1.12e-24,28,100.0,14.0,"Transcription(7.1x, p=1.1e-24)",1,ZNF(27); ZFP(4); Znf(2); ZKSCAN(1); Zfp(1); ZSCAN(1); KRBOX(1); ZNF286A(1),71.1,ZNF,KRBOX5; ZFP2; ZFP30; ZFP82; ZFP90; ZKSCAN8; ZNF135; ZNF157; ZNF184; ZNF197; ZNF286A; ZNF34; ZNF345; ZNF383; ZNF461; ZNF471; ZNF473; ZNF501; ZNF527; ZNF529; ZNF567; ZNF568; ZNF570; ZNF571; ZNF7; ZNF71; ZNF790; ZNF835; ZSCAN30; Zfp90; Znf250; Znf287
0x899A4235,89 9A 42 35,..B5,4,23,0.0,73484.8,23,20,21,Transcription,7.1,7.98e-18,20,100.0,14.0,"Transcription(7.1x, p=8.0e-18)",1,ZNF(15); ZNF840P(2); ZFP(2); ZNF33B(2); RBAK(1); Znf(1),65.2,ZNF,RBAK; ZFP3; ZFP37; ZNF12; ZNF140; ZNF16; ZNF320; ZNF334; ZNF33B; ZNF397; ZNF461; ZNF546; ZNF616; ZNF630; ZNF717; ZNF726; ZNF80; ZNF816; ZNF840P; ZNF883; Znf473
0x5D899A42,5D 89 9A 42,]..B,4,31,0.0,8677.6,31,25,27,Transcription,7.1,4.16e-22,25,100.0,14.0,"Transcription(7.1x, p=4.2e-22)",1,ZNF(24); ZKSCAN(2); Znf(2); RBAK(1); ZNF587B(1); ZSCAN(1),77.4,ZNF,RBAK; ZKSCAN1; ZNF12; ZNF154; ZNF16; ZNF180; ZNF211; ZNF229; ZNF300; ZNF304; ZNF391; ZNF397; ZNF41; ZNF432; ZNF548; ZNF549; ZNF567; ZNF587B; ZNF605; ZNF615; ZNF671; ZNF79; ZNF80; ZNF852; ZSCAN2; Znf2; Znf551
0x265D899A,26 5D 89 9A,&]..,4,29,0.0,23462.7,29,21,25,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(20); Znf(3); ZKSCAN(2); RBAK(1); Zfp(1); ZNF587B(1); ZSCAN(1),69.0,ZNF,RBAK; ZKSCAN1; ZNF12; ZNF154; ZNF16; ZNF211; ZNF300; ZNF304; ZNF391; ZNF397; ZNF41; ZNF548; ZNF549; ZNF587B; ZNF605; ZNF671; ZNF789; ZNF79; ZNF80; ZNF852; ZSCAN2; Zfp92; Znf2; Znf473; Znf551
0x899A4275,89 9A 42 75,..Bu,4,36,0.0,37430.7,36,26,29,Transcription,7.1,5.78e-23,26,100.0,14.0,"Transcription(7.1x, p=5.8e-23)",1,ZNF(24); Znf(2); ZNF33B(2); ZNF33A(1); ZKSCAN(1); RBAK(1); ZNF780A(1); ZNF587B(1); ZFP(1); Zkscan(1),66.7,ZNF,RBAK; ZFP62; ZKSCAN5; ZNF10; ZNF154; ZNF180; ZNF19; ZNF202; ZNF211; ZNF222; ZNF254; ZNF32; ZNF33A; ZNF33B; ZNF418; ZNF493; ZNF548; ZNF549; ZNF557; ZNF567; ZNF587B; ZNF616; ZNF780A; ZNF841; ZNF850; ZSCAN2; Zkscan5; Znf551; Znf629
0x99A42755,99 A4 27 55,..'U,4,32,0.0,154637.2,32,21,28,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(21); Znf(4); Zfp(2); ZNF33A(1); ZNF37A(1); ZIK(1); Zik(1); ZNF780A(1),65.6,ZNF,ZIK1; ZNF10; ZNF19; ZNF226; ZNF256; ZNF284; ZNF329; ZNF33A; ZNF37A; ZNF382; ZNF417; ZNF418; ZNF530; ZNF540; ZNF551; ZNF578; ZNF691; ZNF718; ZNF774; ZNF780A; ZNF793; Zfp54; Zfp62; Zik1; Znf12; Znf48; Znf569; Znf691
0x90AD55DC,90 AD 55 DC,..U.,4,20,0.0,97876.9,20,14,18,Transcription,7.1,1.09e-12,14,100.0,14.0,"Transcription(7.1x, p=1.1e-12)",1,ZNF(14); Znf(3); Zfp(1); ZNF354C(1); ZKSCAN(1),70.0,ZNF,ZKSCAN1; ZNF135; ZNF146; ZNF260; ZNF287; ZNF3; ZNF324; ZNF354C; ZNF470; ZNF583; ZNF7; ZNF70; ZNF879; ZNF891; Zfp2; Znf146; Znf271; Znf879
0xC4DA62E7,C4 DA 62 E7,..b.,4,41,0.0,174426.1,41,32,39,Transcription,7.1,4.14e-28,32,100.0,14.0,"Transcription(7.1x, p=4.1e-28)",1,ZNF(28); Znf(5); GZF(1); ZNF585A(1); ZSCAN5B(1); ZIK(1); ZSCAN(1); REPIN(1); Zik(1); Kr-h(1),68.3,ZNF,GZF1; Kr-h1; REPIN1; ZIK1; ZNF132; ZNF175; ZNF256; ZNF274; ZNF304; ZNF316; ZNF358; ZNF398; ZNF417; ZNF418; ZNF419; ZNF441; ZNF502; ZNF530; ZNF551; ZNF559; ZNF568; ZNF574; ZNF585A; ZNF623; ZNF7; ZNF771; ZNF773; ZNF774; ZNF792; ZNF793; ZNF837; ZSCAN10; ZSCAN5B; Zik1; Znf316; Znf583; Znf771; Znf775; Znf784
0x6909D55D,69 09 D5 5D,i..],4,22,0.0,6292.0,22,16,21,Transcription,7.1,2.12e-14,16,100.0,14.0,"Transcription(7.1x, p=2.1e-14)",1,ZNF(12); ZSCAN(2); Znf(2); ZNF587B(2); Zfp(1); Rbak(1); ZIK(1); Zscan(1),54.5,ZNF,Rbak; ZIK1; ZNF135; ZNF25; ZNF345; ZNF416; ZNF418; ZNF436; ZNF530; ZNF544; ZNF567; ZNF587B; ZNF629; ZNF691; ZNF836; ZSCAN2; ZSCAN29; Zfp13; Znf263; Znf672; Zscan2
0x266909D5,26 69 09 D5,&i..,4,28,0.0,41804.6,28,23,25,Transcription,7.1,2.15e-20,23,100.0,14.0,"Transcription(7.1x, p=2.2e-20)",1,ZNF(20); ZNF587B(2); ZSCAN(2); Rbak(1); ZIK(1); Zscan(1); UNK(1),71.4,ZNF,Rbak; ZIK1; ZNF135; ZNF157; ZNF221; ZNF25; ZNF282; ZNF345; ZNF416; ZNF418; ZNF436; ZNF530; ZNF544; ZNF567; ZNF586; ZNF587B; ZNF629; ZNF691; ZNF777; ZNF782; ZNF790; ZNF836; ZSCAN2; ZSCAN9; Zscan2
0x620BD462,62 0B D4 62,b..b,4,80,0.0,146738.1,80,64,72,Transcription,7.1,1.24e-55,64,100.0,14.0,"Transcription(7.1x, p=1.2e-55)",1,ZNF(62); Znf(5); Zfp(2); GLI(1); ZFP(1); ZKSCAN(1); ZNF585A(1); RBAK(1); Zkscan(1); ZSCAN(1),77.5,ZNF,GLI4; RBAK; ZFP1; ZFP69B; ZKSCAN7; ZNF10; ZNF14; ZNF175; ZNF19; ZNF20; ZNF23; ZNF239; ZNF250; ZNF260; ZNF264; ZNF266; ZNF283; ZNF286B; ZNF311; ZNF329; ZNF331; ZNF334; ZNF33A; ZNF37A; ZNF404; ZNF420; ZNF433; ZNF439; ZNF441; ZNF471; ZNF480; ZNF491; ZNF540; ZNF543; ZNF546; ZNF550; ZNF559; ZNF565; ZNF566; ZNF568; ZNF571; ZNF582; ZNF585A; ZNF594; ZNF596; ZNF599; ZNF614; ZNF619; ZNF621; ZNF627
0x0BD46264,0B D4 62 64,..bd,4,61,0.0,879486.8,61,47,54,Transcription,7.1,5.41e-41,47,100.0,14.0,"Transcription(7.1x, p=5.4e-41)",1,ZNF(48); Znf(5); ZNF33A(1); RBAK(1); Zkscan(1); Zfp(1); ZNF37A(1); ZFP(1); ZKSCAN(1); ZNF780A(1),78.7,ZNF,RBAK; ZFP1; ZKSCAN7; ZNF14; ZNF19; ZNF20; ZNF23; ZNF250; ZNF266; ZNF283; ZNF329; ZNF331; ZNF334; ZNF33A; ZNF37A; ZNF404; ZNF420; ZNF433; ZNF439; ZNF441; ZNF471; ZNF480; ZNF491; ZNF540; ZNF543; ZNF546; ZNF550; ZNF559; ZNF565; ZNF566; ZNF568; ZNF571; ZNF582; ZNF599; ZNF614; ZNF619; ZNF621; ZNF627; ZNF630; ZNF699; ZNF700; ZNF717; ZNF780A; ZNF805; ZNF823; ZNF852; ZNF878; Zfp37; Zkscan1; Znf12
0xD4626428,D4 62 64 28,.bd(,4,27,0.0,183750.9,27,21,23,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(24); Znf(1); ObI(1); ZNF780A(1),88.9,ZNF,ObI1; ZNF10; ZNF266; ZNF283; ZNF331; ZNF404; ZNF420; ZNF471; ZNF540; ZNF546; ZNF565; ZNF566; ZNF568; ZNF571; ZNF582; ZNF594; ZNF619; ZNF621; ZNF699; ZNF700; ZNF780A; ZNF823; Znf583
0x642899A4,64 28 99 A4,d(..,4,44,0.0,331888.3,44,37,40,Transcription,7.1,2.12e-32,37,100.0,14.0,"Transcription(7.1x, p=2.1e-32)",1,ZNF(39); Znf(2); Zfp(1); ZFP69B(1); ZNF780A(1),88.6,ZNF,ZFP69B; ZNF10; ZNF14; ZNF20; ZNF23; ZNF266; ZNF283; ZNF331; ZNF334; ZNF404; ZNF420; ZNF433; ZNF439; ZNF441; ZNF471; ZNF491; ZNF502; ZNF540; ZNF543; ZNF546; ZNF559; ZNF562; ZNF565; ZNF566; ZNF568; ZNF571; ZNF582; ZNF599; ZNF619; ZNF621; ZNF623; ZNF699; ZNF718; ZNF780A; ZNF805; ZNF823; ZNF85; Zfp54; Znf260; Znf568
0xDA62E7D4,DA 62 E7 D4,.b..,4,28,0.0,107828.8,28,23,27,Transcription,7.1,2.15e-20,23,100.0,14.0,"Transcription(7.1x, p=2.2e-20)",1,ZNF(23); Znf(3); ZIK(1); Zik(1),82.1,ZNF,ZIK1; ZNF132; ZNF250; ZNF256; ZNF274; ZNF304; ZNF316; ZNF358; ZNF398; ZNF417; ZNF418; ZNF419; ZNF441; ZNF502; ZNF530; ZNF551; ZNF623; ZNF7; ZNF771; ZNF773; ZNF774; ZNF792; ZNF837; Zik1; Znf316; Znf583; Znf771
0x518990A2,51 89 90 A2,Q...,4,26,0.0,61600.2,26,19,23,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(21); Zfp(4); ZFP(1),80.8,ZNF,ZFP14; ZNF121; ZNF266; ZNF30; ZNF426; ZNF44; ZNF442; ZNF443; ZNF583; ZNF594; ZNF619; ZNF620; ZNF621; ZNF700; ZNF709; ZNF77; ZNF791; ZNF799; ZNF829; Zfp14; Zfp30; Zfp59; Zfp82
0x8990A266,89 90 A2 66,...f,4,30,0.0,82835.2,30,21,26,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(24); Zfp(5); ZFP(1),80.0,ZNF,ZFP14; ZNF121; ZNF266; ZNF30; ZNF334; ZNF426; ZNF44; ZNF442; ZNF443; ZNF561; ZNF562; ZNF594; ZNF619; ZNF620; ZNF621; ZNF700; ZNF709; ZNF77; ZNF791; ZNF799; ZNF829; Zfp14; Zfp30; Zfp59; Zfp60; Zfp82
0xCB937136,CB 93 71 36,..q6,4,33,0.0,181585.3,33,23,27,Transcription,7.1,2.15e-20,23,100.0,14.0,"Transcription(7.1x, p=2.2e-20)",1,ZNF(25); Znf(2); ZFP(1); Rbak(1); UNK(1); Zscan(1); ZSCAN(1); ZNF286A(1),75.8,ZNF,Rbak; ZFP2; ZNF135; ZNF157; ZNF169; ZNF182; ZNF25; ZNF263; ZNF286A; ZNF334; ZNF350; ZNF416; ZNF436; ZNF544; ZNF567; ZNF577; ZNF629; ZNF649; ZNF71; ZNF717; ZNF782; ZNF835; ZNF84; ZSCAN2; Znf263; Znf394; Zscan2
0x71CB9371,71 CB 93 71,q..q,4,29,0.0,67739.8,29,19,23,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(22); ZFP(1); Zfp(1); Znf(1); Rbak(1); UNK(1); Zscan(1); ZSCAN(1),75.9,ZNF,Rbak; ZFP2; ZNF133; ZNF157; ZNF169; ZNF182; ZNF26; ZNF263; ZNF343; ZNF416; ZNF544; ZNF567; ZNF649; ZNF71; ZNF717; ZNF768; ZNF782; ZNF84; ZNF875; ZSCAN2; Zfp13; Znf263; Zscan2
0xC72E4DC4,C7 2E 4D C4,..M.,4,26,0.0,189829.6,26,18,23,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(16); Znf(4); ZNF33A(1); UNK(1); Zfp(1); ZNF37A(1); ZNF286B(1); ZKSCAN(1),61.5,ZNF,ZKSCAN7; ZNF10; ZNF169; ZNF263; ZNF274; ZNF286B; ZNF329; ZNF334; ZNF33A; ZNF37A; ZNF382; ZNF614; ZNF674; ZNF717; ZNF774; ZNF79; ZNF84; ZNF852; Zfp37; Znf12; Znf18; Znf182; Znf48
0x2E4DC4DA,2E 4D C4 DA,.M..,4,35,0.0,99059.4,35,28,33,Transcription,7.1,1.12e-24,28,100.0,14.0,"Transcription(7.1x, p=1.1e-24)",1,ZNF(25); Znf(4); ZNF33A(1); UNK(1); Zfp(1); ZNF37A(1); ZNF286B(1); ZKSCAN(1),71.4,ZNF,ZKSCAN7; ZNF10; ZNF14; ZNF169; ZNF20; ZNF263; ZNF286B; ZNF322; ZNF329; ZNF334; ZNF33A; ZNF37A; ZNF382; ZNF433; ZNF439; ZNF441; ZNF491; ZNF596; ZNF614; ZNF627; ZNF674; ZNF700; ZNF717; ZNF774; ZNF79; ZNF84; ZNF852; ZNF878; Zfp37; Znf12; Znf18; Znf182; Znf48
0x266908D5,26 69 08 D5,&i..,4,24,0.0,42051.3,24,18,22,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(18); Zfp(2); Rbak(1); ZNF658B(1); Znf(1); ZNF286A(1),75.0,ZNF,Rbak; ZNF157; ZNF197; ZNF286A; ZNF461; ZNF473; ZNF573; ZNF600; ZNF611; ZNF658; ZNF658B; ZNF660; ZNF717; ZNF761; ZNF772; ZNF790; ZNF836; ZNF860; ZNF888; Zfp1; Zfp26; Znf250
0x1CB99713,1C B9 97 13,....,4,25,0.0,225711.8,25,24,25,Transcription,7.1,2.99e-21,24,100.0,14.0,"Transcription(7.1x, p=3.0e-21)",1,ZNF(24); Znf(1),96.0,ZNF,ZNF134; ZNF155; ZNF223; ZNF224; ZNF225; ZNF227; ZNF229; ZNF233; ZNF234; ZNF285; ZNF287; ZNF30; ZNF417; ZNF418; ZNF45; ZNF470; ZNF547; ZNF550; ZNF583; ZNF587; ZNF613; ZNF619; ZNF776; ZNF814; Znf271
0x6690AD57,66 90 AD 57,f..W,4,25,0.0,186704.8,25,14,22,Transcription,7.1,1.09e-12,14,100.0,14.0,"Transcription(7.1x, p=1.1e-12)",1,ZNF(16); Zfp(7); Znf(1); ZFP(1),64.0,ZNF,ZFP14; ZNF136; ZNF23; ZNF267; ZNF30; ZNF440; ZNF454; ZNF517; ZNF550; ZNF595; ZNF619; ZNF624; ZNF69; ZNF700; Zfp14; Zfp3; Zfp30; Zfp59; Zfp60; Zfp69; Zfp82; Znf329
