word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x2CB2CB2C,4,47,9.4,5.0,47,11,28,Transcription,2.89,0.00351287655187186,7,1,Transcription(2.89x)
0xD75D76,3,40,8.0,5.0,40,10,26,Unclassified,0,1.0,0,0,
0x2CB2CB,3,134,26.8,5.0,134,33,66,Nuc acid bind,2.56,0.002160929549259809,11,2,Nuc acid bind(2.56x); Transcription(2.48x)
0xDB6DB6,3,54,10.8,5.0,54,19,33,Chromatin,5.53,0.005024260568964805,4,1,Chromatin(5.53x)
0x6DB6DB,3,51,10.2,5.0,51,18,33,Chromatin,5.83,0.004086149377138729,4,1,Chromatin(5.83x)
0x5A21,2,99,19.6,5.0,99,18,65,Cell adhesion,13.58,0.009161124760858001,2,3,Cell adhesion(13.58x); Structural(8.29x); Chromatin(5.83x)
0xD75D74,3,29,5.8,5.0,29,9,21,Unclassified,0,1.0,0,0,
0x9A69A69A69,5,23,4.6,5.0,23,7,18,Nuc acid bind,5.48,0.0006208169406615324,5,1,Nuc acid bind(5.48x)
0x9A69A69A,4,35,7.0,5.0,35,9,25,Nuc acid bind,5.11,0.0002840111128653971,6,1,Nuc acid bind(5.11x)
0x69A69A69,4,51,10.2,5.0,51,14,37,Nuc acid bind,4.93,1.1173656717554692e-05,9,1,Nuc acid bind(4.93x)
0x69A69A,3,84,16.8,5.0,84,25,64,Nuc acid bind,5.52,1.8353061241142438e-11,18,1,Nuc acid bind(5.52x)
0x9A69A6,3,77,15.4,5.0,77,24,61,Nuc acid bind,4.79,1.895941641150685e-08,15,1,Nuc acid bind(4.79x)
0xA69A69,3,92,18.4,5.0,92,25,65,Nuc acid bind,4.6,4.1757455678448665e-08,15,1,Nuc acid bind(4.6x)
0x74D75D,3,34,6.8,5.0,34,9,21,Cell adhesion,27.17,0.0022574124245295954,2,1,Cell adhesion(27.17x)
0x5D75D7,3,112,22.4,5.0,112,27,70,Unclassified,0,1.0,0,0,
0xA79A69,3,20,4.0,5.0,20,11,19,Nuc acid bind,7.67,1.701061225924443e-10,11,1,Nuc acid bind(7.67x)
0x8A28A2,3,40,8.0,5.0,40,13,32,Unclassified,0,1.0,0,0,
0x28A28A,3,35,7.0,5.0,35,14,31,Nuc acid bind,3.83,0.000925687896768801,7,1,Nuc acid bind(3.83x)
0x2A42,2,72,14.3,5.0,72,18,52,Signaling,3.42,0.0024503771795791954,7,1,Signaling(3.42x)
0x082082,3,28,5.6,5.0,28,5,16,Unclassified,0,1.0,0,0,
0x1E42,2,73,14.5,5.0,73,26,68,Unclassified,0,1.0,0,0,
0xF72CB2,3,20,4.0,5.0,20,6,13,Unclassified,0,1.0,0,0,
0xE795,2,58,11.6,5.0,58,13,47,Unclassified,0,1.0,0,0,
0xA28A28,3,37,7.4,5.0,37,10,27,Unclassified,0,1.0,0,0,
0x5D75D75D,4,31,6.2,5.0,31,10,26,Unclassified,0,1.0,0,0,
0x5DE5DE,3,21,4.2,5.0,21,7,17,RNA processing,20.15,0.0003062192194063111,3,2,RNA processing(20.15x); Nuc acid bind(6.57x)
0xB72B72,3,22,4.4,5.0,22,5,10,Unclassified,0,1.0,0,0,
0x7617,2,57,11.3,5.0,57,14,49,Unclassified,0,1.0,0,0,
0x89D5,2,54,10.7,5.0,54,19,50,Unclassified,0,1.0,0,0,
0xA7DF69,3,80,16.0,5.0,80,5,58,Unclassified,0,1.0,0,0,
0xA69A69A6,4,33,6.6,5.0,33,7,24,Nuc acid bind,5.48,0.0006208169406615324,5,1,Nuc acid bind(5.48x)
0xD75D75D7,4,24,4.8,5.0,24,7,18,Unclassified,0,1.0,0,0,
0x977977,3,25,5.0,5.0,25,14,20,RNA processing,20.15,2.0534403552120114e-07,6,2,RNA processing(20.15x); Nuc acid bind(5.48x)
0x5D35D7,3,28,5.6,5.0,28,7,16,Unclassified,0,1.0,0,0,
0x186186,3,24,4.8,5.0,24,6,18,Unclassified,0,1.0,0,0,
0x618618,3,20,4.0,5.0,20,5,14,Unclassified,0,1.0,0,0,
0xF4D34D,3,41,8.2,5.0,41,6,23,Immune,6.71,0.006927548035421951,3,1,Immune(6.71x)
0xD34D34D3,4,121,24.2,5.0,121,9,67,Unclassified,0,1.0,0,0,
0xD74D75,3,24,4.8,5.0,24,7,15,Unclassified,0,1.0,0,0,
0x69E69A,3,21,4.2,5.0,21,13,19,Nuc acid bind,7.67,2.789670184453464e-12,13,1,Nuc acid bind(7.67x)
0xE5DE5D,3,33,6.6,5.0,33,14,26,RNA processing,23.51,4.7438270153280675e-09,7,2,RNA processing(23.51x); Nuc acid bind(6.03x)
0x797797,3,30,6.0,5.0,30,14,24,RNA processing,23.51,4.7438270153280675e-09,7,2,RNA processing(23.51x); Nuc acid bind(6.03x)
0x75D74D,3,23,4.6,5.0,23,6,14,Unclassified,0,1.0,0,0,
0x4D34D34D34,5,42,8.4,5.0,42,6,30,Unclassified,0,1.0,0,0,
0x628A28,3,28,5.6,5.0,28,6,15,Unclassified,0,1.0,0,0,
0xD34D34D34D,5,70,14.0,5.0,70,6,35,Unclassified,0,1.0,0,0,
